date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-02 11:00:00,27.0,35.0,79.0,47.0,0.6,35.0,99.0
2013-03-02 12:00:00,36.0,50.0,73.0,50.0,0.7,38.0,91.0
2013-03-02 13:00:00,31.0,47.0,41.0,39.0,0.5,48.0,52.0
2013-03-02 14:00:00,28.0,37.0,25.0,34.0,0.4,54.0,54.0
2013-03-02 15:00:00,26.0,31.0,25.0,50.0,0.6,40.0,43.0
2013-03-02 16:00:00,29.0,41.0,27.0,60.0,0.7,30.0,48.0
2013-03-02 17:00:00,36.0,52.0,44.0,81.0,0.8,16.0,60.0
2013-03-02 18:00:00,44.0,67.0,42.0,91.0,1.0,5.0,73.0
2013-03-02 19:00:00,53.0,70.0,36.0,100.0,1.1,2.0,88.0
2013-03-02 20:00:00,52.0,71.0,42.0,100.0,1.8,2.0,90.0
2013-03-02 21:00:00,97.0,103.0,34.0,88.0,1.6,2.0,223.0
2013-03-02 22:00:00,89.0,89.0,30.0,83.0,1.6,2.0,197.0
2013-03-02 23:00:00,80.0,83.0,30.0,77.0,1.399,2.0,167.0
2013-03-03 00:00:00,62.0,70.0,22.0,66.0,1.3,2.0,107.0
2013-03-03 01:00:00,51.0,63.0,20.0,52.0,1.0,6.0,85.0
2013-03-03 02:00:00,42.0,49.0,18.0,48.0,0.9,7.0,70.0
2013-03-03 03:00:00,40.0,45.0,19.0,52.0,1.1,2.0,67.0
2013-03-03 04:00:00,44.0,51.0,16.0,45.0,1.0,6.0,73.0
2013-03-03 05:00:00,45.0,49.0,12.0,45.0,1.1,3.0,75.0
2013-03-03 06:00:00,55.0,58.0,12.0,44.0,1.1,3.0,92.0
2013-03-03 07:00:00,47.0,57.0,12.0,43.0,1.0,3.0,78.0
2013-03-03 08:00:00,58.0,59.0,17.0,41.0,1.1,8.0,97.0
2013-03-03 09:00:00,64.0,68.0,83.0,55.0,1.3,10.0,113.0
2013-03-03 10:00:00,77.0,97.0,133.0,74.0,1.5,16.0,157.0
2013-03-03 11:00:00,96.0,127.0,83.0,62.0,1.2,33.0,220.0
2013-03-03 12:00:00,95.0,112.0,87.0,61.0,1.2,43.0,217.0
2013-03-03 13:00:00,94.0,115.0,75.0,57.0,1.1,52.0,213.0
2013-03-03 14:00:00,103.0,128.0,66.0,51.0,1.0,55.0,243.0
2013-03-03 15:00:00,103.0,140.0,64.0,65.0,1.0,54.0,243.0
2013-03-03 16:00:00,98.0,151.0,63.0,63.0,0.9,54.0,227.0
2013-03-03 17:00:00,82.0,154.0,9.0,19.0,0.2,78.0,173.0
2013-03-03 18:00:00,22.0,70.0,5.0,14.0,0.2,77.0,77.0
2013-03-03 19:00:00,12.0,40.0,18.0,25.0,0.5,41.0,41.0
2013-03-03 20:00:00,18.0,60.0,12.0,29.0,0.5,40.0,60.0
2013-03-03 21:00:00,18.0,52.0,10.0,47.0,0.3,52.0,52.0
2013-03-03 22:00:00,17.0,44.0,34.0,47.0,1.2,4.0,60.0
2013-03-03 23:00:00,40.0,79.0,29.0,47.0,1.0,19.0,79.0
2013-03-04 00:00:00,38.0,68.0,27.0,34.0,0.7,33.0,68.0
2013-03-04 01:00:00,28.0,51.0,11.0,6.0,0.1,75.0,75.0
2013-03-04 02:00:00,9.0,24.0,16.0,10.0,0.1,74.0,74.0
2013-03-04 03:00:00,13.0,26.0,13.0,8.0,0.2,73.0,73.0
2013-03-04 04:00:00,6.0,14.0,21.0,12.0,0.1,74.0,74.0
2013-03-04 05:00:00,8.0,26.0,29.0,31.0,0.4,43.0,43.0
2013-03-04 06:00:00,14.0,30.0,31.0,38.0,0.5,35.0,39.0
2013-03-04 07:00:00,13.0,38.0,40.0,55.0,0.6,16.0,50.0
2013-03-04 08:00:00,14.0,42.0,60.0,92.0,3.299,2.0,116.0
2013-03-04 09:00:00,47.0,117.0,64.0,49.0,0.5,38.0,111.0
2013-03-04 10:00:00,26.0,48.0,34.0,22.0,0.2,66.0,66.0
2013-03-04 11:00:00,15.0,29.0,31.0,23.0,0.2,69.0,69.0
2013-03-04 12:00:00,17.0,28.0,21.0,20.0,0.2,75.0,75.0
2013-03-04 13:00:00,21.0,29.0,13.0,15.0,0.2,84.0,84.0
2013-03-04 14:00:00,16.0,21.0,13.0,14.0,0.1,88.0,88.0
2013-03-04 15:00:00,15.0,19.0,15.0,16.0,0.1,90.0,90.0
2013-03-04 16:00:00,16.0,24.0,14.0,14.0,0.1,91.0,91.0
2013-03-04 17:00:00,20.0,27.0,23.0,26.0,0.2,81.0,81.0
2013-03-04 18:00:00,27.0,36.0,24.0,34.0,0.3,72.0,72.0
2013-03-04 19:00:00,3.0,53.0,23.0,79.0,0.7,18.0,53.0
2013-03-04 20:00:00,3.0,92.0,30.0,90.0,1.0,8.0,92.0
2013-03-04 21:00:00,3.0,100.0,24.0,54.0,1.0,25.0,100.0
2013-03-04 22:00:00,3.0,85.0,22.0,54.0,0.9,21.0,85.0
2013-03-04 23:00:00,3.0,74.0,18.0,47.0,0.9,91.0,91.0
2013-03-05 00:00:00,3.0,70.0,16.0,39.0,0.7,91.0,91.0
2013-03-05 01:00:00,3.0,57.0,16.0,31.0,0.6,91.0,91.0
2013-03-05 02:00:00,3.0,51.0,13.0,27.0,0.6,91.0,91.0
2013-03-05 03:00:00,3.0,51.0,13.0,28.0,0.8,91.0,91.0
2013-03-05 04:00:00,3.0,51.0,14.0,28.0,0.8,91.0,91.0
2013-03-05 05:00:00,3.0,53.0,13.0,28.0,0.8,91.0,91.0
2013-03-05 06:00:00,3.0,58.0,15.0,28.0,0.8,91.0,91.0
2013-03-05 07:00:00,3.0,58.0,14.0,36.0,0.9,91.0,91.0
2013-03-05 08:00:00,3.0,62.0,20.0,44.0,1.0,91.0,91.0
2013-03-05 09:00:00,3.0,69.0,39.0,39.0,1.2,91.0,91.0
2013-03-05 10:00:00,3.0,98.0,84.0,62.0,1.6,91.0,101.0
2013-03-05 11:00:00,3.0,122.0,101.0,75.0,1.7,91.0,115.0
2013-03-05 12:00:00,3.0,135.0,105.0,77.0,1.6,42.0,123.0
2013-03-05 13:00:00,3.0,142.0,90.0,80.0,1.5,91.0,128.0
2013-03-05 14:00:00,3.0,146.0,84.0,83.0,1.1,91.0,131.0
2013-03-05 15:00:00,3.0,136.0,75.0,75.0,1.1,91.0,124.0
2013-03-05 16:00:00,3.0,136.0,77.0,82.0,1.1,88.0,124.0
2013-03-05 17:00:00,3.0,158.0,80.0,79.0,1.2,88.0,139.0
2013-03-05 18:00:00,3.0,184.0,82.0,83.0,1.6,88.0,156.0
2013-03-05 19:00:00,3.0,233.0,61.0,150.0,2.299,88.0,189.0
2013-03-05 20:00:00,189.0,243.0,54.0,124.0,2.5,88.0,353.0
2013-03-05 21:00:00,200.0,233.0,54.0,123.0,2.2,88.0,362.0
2013-03-05 22:00:00,182.0,203.0,47.0,92.0,1.899,88.0,348.0
2013-03-05 23:00:00,163.0,163.0,42.0,90.0,1.899,88.0,333.0
2013-03-06 00:00:00,156.0,159.0,38.0,67.0,1.7,88.0,328.0
2013-03-06 01:00:00,142.0,142.0,34.0,58.0,1.5,88.0,317.0
2013-03-06 02:00:00,154.0,132.0,29.0,63.0,1.7,88.0,326.0
2013-03-06 03:00:00,134.0,136.0,25.0,51.0,1.6,88.0,311.0
2013-03-06 04:00:00,154.0,128.0,21.0,51.0,1.6,88.0,326.0
2013-03-06 05:00:00,135.0,138.0,21.0,57.0,1.6,88.0,312.0
2013-03-06 06:00:00,132.0,143.0,31.0,76.0,1.8,88.0,309.0
2013-03-06 07:00:00,130.0,143.0,31.0,79.0,1.8,88.0,308.0
2013-03-06 08:00:00,134.0,150.0,51.0,84.0,1.899,88.0,311.0
2013-03-06 09:00:00,142.0,160.0,70.0,91.0,2.1,88.0,317.0
2013-03-06 10:00:00,175.0,182.0,83.0,91.0,2.1,88.0,342.0
2013-03-06 11:00:00,188.0,192.0,103.0,91.0,1.8,88.0,352.0
2013-03-06 12:00:00,175.0,185.0,113.0,91.0,1.7,88.0,342.0
2013-03-06 13:00:00,170.0,178.0,89.0,80.0,1.6,88.0,338.0
2013-03-06 14:00:00,121.0,159.0,96.0,71.0,1.399,88.0,301.0
2013-03-06 15:00:00,140.0,141.0,112.0,66.0,1.399,84.0,315.0
2013-03-06 16:00:00,150.0,156.0,127.0,62.0,1.399,70.0,323.0
2013-03-06 17:00:00,149.0,170.0,118.0,83.0,1.5,65.0,322.0
2013-03-06 18:00:00,177.0,252.0,90.0,96.0,1.7,65.0,344.0
2013-03-06 19:00:00,173.0,316.0,61.0,117.0,2.2,65.0,341.0
2013-03-06 20:00:00,192.0,340.0,67.0,144.0,4.299,65.0,355.0
2013-03-06 21:00:00,267.0,354.0,66.0,150.0,4.4,65.0,413.0
2013-03-06 22:00:00,288.0,354.0,54.0,132.0,3.5,65.0,429.0
2013-03-06 23:00:00,245.0,279.0,49.0,127.0,4.0,65.0,396.0
2013-03-07 00:00:00,240.0,276.0,44.0,116.0,3.5,65.0,392.0
2013-03-07 01:00:00,231.0,239.0,33.0,101.0,2.6,65.0,385.0
2013-03-07 02:00:00,174.0,197.0,32.0,104.0,3.2,65.0,342.0
2013-03-07 03:00:00,203.0,205.0,34.0,101.0,2.399,65.0,364.0
2013-03-07 04:00:00,142.0,173.0,32.0,98.0,2.399,65.0,317.0
2013-03-07 05:00:00,165.0,184.0,20.0,88.0,2.299,65.0,335.0
2013-03-07 06:00:00,151.0,161.0,16.0,85.0,2.399,65.0,324.0
2013-03-07 07:00:00,142.0,165.0,23.0,84.0,2.1,65.0,317.0
2013-03-07 08:00:00,126.0,135.0,38.0,85.0,2.2,65.0,305.0
2013-03-07 09:00:00,128.0,139.0,89.0,100.0,1.899,65.0,306.0
2013-03-07 10:00:00,144.0,171.0,126.0,78.0,1.2,65.0,318.0
2013-03-07 11:00:00,116.0,138.0,128.0,87.0,1.399,65.0,287.0
2013-03-07 12:00:00,122.0,169.0,144.0,113.0,1.8,65.0,302.0
2013-03-07 13:00:00,181.0,222.0,104.0,95.0,1.6,65.0,347.0
2013-03-07 14:00:00,135.0,166.0,83.0,87.0,1.3,68.0,312.0
2013-03-07 15:00:00,144.0,181.0,81.0,118.0,1.8,68.0,318.0
2013-03-07 16:00:00,190.0,336.0,100.0,163.0,2.6,68.0,354.0
2013-03-07 17:00:00,290.0,553.0,75.0,177.0,2.7,68.0,554.0
2013-03-07 18:00:00,350.0,545.0,67.0,199.0,3.0,68.0,544.0
2013-03-07 19:00:00,363.0,545.0,57.0,198.0,3.5,4.0,544.0
2013-03-07 20:00:00,354.0,545.0,55.0,205.0,4.4,68.0,544.0
2013-03-07 21:00:00,371.0,418.0,56.0,169.0,3.5,68.0,493.0
2013-03-07 22:00:00,264.0,318.0,52.0,124.0,2.399,68.0,411.0
2013-03-07 23:00:00,228.0,229.0,47.0,145.0,3.0,68.0,383.0
2013-03-08 00:00:00,223.0,252.0,40.0,113.0,2.7,68.0,379.0
2013-03-08 01:00:00,221.0,230.0,43.0,118.0,2.7,68.0,378.0
2013-03-08 02:00:00,208.0,234.0,32.0,78.0,2.1,68.0,368.0
2013-03-08 03:00:00,195.0,206.0,28.0,84.0,2.399,68.0,358.0
2013-03-08 04:00:00,173.0,193.0,24.0,66.0,1.899,68.0,341.0
2013-03-08 05:00:00,174.0,180.0,24.0,78.0,2.0,68.0,342.0
2013-03-08 06:00:00,211.0,235.0,34.0,92.0,2.1,68.0,370.0
2013-03-08 07:00:00,197.0,213.0,44.0,99.0,2.399,68.0,359.0
2013-03-08 08:00:00,227.0,232.0,61.0,102.0,2.799,68.0,382.0
2013-03-08 09:00:00,240.0,246.0,112.0,98.0,2.2,68.0,392.0
2013-03-08 10:00:00,173.0,193.0,105.3864,79.4511,1.0,68.0,341.0
2013-03-08 11:00:00,112.0,122.0,66.0,58.0,1.0,68.0,273.0
2013-03-08 12:00:00,114.0,148.0,57.0,61.0,1.0,76.0,280.0
2013-03-08 13:00:00,139.0,173.0,48.0,66.0,1.2,97.0,315.0
2013-03-08 14:00:00,534.0,835.0,114.0,184.0,7.299,107.0,906.0
2013-03-08 15:00:00,510.0,624.0,159.0,158.0,8.0,107.0,642.0
2013-03-08 16:00:00,212.0,246.0,112.0,90.0,2.299,107.0,371.0
2013-03-08 17:00:00,165.0,202.0,74.0,74.0,1.399,107.0,335.0
2013-03-08 18:00:00,136.0,145.0,52.0,66.0,1.1,107.0,312.0
2013-03-08 19:00:00,112.0,135.0,40.0,71.0,1.0,107.0,273.0
2013-03-08 20:00:00,110.0,129.0,36.0,74.0,1.2,107.0,267.0
2013-03-08 21:00:00,99.0,139.0,33.0,82.0,1.399,107.0,230.0
2013-03-08 22:00:00,94.0,135.0,38.0,75.0,1.399,107.0,213.0
2013-03-08 23:00:00,98.0,127.0,29.0,65.0,1.399,107.0,227.0
2013-03-09 00:00:00,88.0,97.0,29.0,55.0,1.3,107.0,193.0
2013-03-09 01:00:00,78.0,79.0,24.0,42.0,1.2,107.0,160.0
2013-03-09 02:00:00,51.0,72.0,25.0,31.0,1.0,107.0,110.0
2013-03-09 03:00:00,78.0,81.0,25.0,31.0,1.0,107.0,160.0
2013-03-09 04:00:00,77.0,80.0,23.0,27.0,1.0,107.0,157.0
2013-03-09 05:00:00,80.0,84.0,22.0,27.0,1.1,107.0,167.0
2013-03-09 06:00:00,96.0,122.0,24.0,71.0,1.7,107.0,220.0
2013-03-09 07:00:00,116.0,151.0,39.0,92.0,2.1,107.0,287.0
2013-03-09 08:00:00,118.0,163.0,50.0,87.0,2.2,107.0,293.0
2013-03-09 09:00:00,125.0,182.0,78.0,81.0,2.0,107.0,304.0
2013-03-09 10:00:00,126.0,213.0,133.0,64.0,1.5,107.0,305.0
2013-03-09 11:00:00,50.0,349.0,51.0,26.0,0.4,107.0,299.0
2013-03-09 12:00:00,18.0,308.0,10.0,12.0,0.2,107.0,258.0
2013-03-09 13:00:00,21.0,251.0,6.0,9.0,0.1,107.0,201.0
2013-03-09 14:00:00,27.0,490.0,4.0,7.0,0.2,99.0,475.0
2013-03-09 15:00:00,12.0,208.0,5.0,7.0,0.2,99.0,172.0
2013-03-09 16:00:00,10.0,105.0,6.0,7.0,0.2,99.0,103.0
2013-03-09 17:00:00,12.0,81.0,12.0,8.0,0.2,95.0,95.0
2013-03-09 18:00:00,7.0,42.0,8.0,9.0,0.2,95.0,95.0
2013-03-09 19:00:00,6.0,44.0,9.0,13.0,0.3,95.0,95.0
2013-03-09 20:00:00,12.0,51.0,20.0,21.0,0.3,95.0,95.0
2013-03-09 21:00:00,16.0,67.0,47.0,28.0,0.4,95.0,95.0
2013-03-09 22:00:00,11.0,67.0,29.0,21.0,0.3,95.0,95.0
2013-03-09 23:00:00,16.0,39.0,26.0,20.0,0.4,95.0,95.0
2013-03-10 00:00:00,11.0,33.0,17.0,18.0,0.3,95.0,95.0
2013-03-10 01:00:00,22.0,42.0,27.0,24.0,0.6,95.0,95.0
2013-03-10 02:00:00,30.0,39.0,28.0,33.0,0.8,95.0,95.0
2013-03-10 03:00:00,24.0,34.0,24.0,28.0,0.5,95.0,95.0
2013-03-10 04:00:00,16.0,24.0,19.0,24.0,0.6,95.0,95.0
2013-03-10 05:00:00,12.0,31.0,16.0,24.0,0.5,95.0,95.0
2013-03-10 06:00:00,24.0,47.0,13.0,36.0,0.8,95.0,95.0
2013-03-10 07:00:00,22.0,36.0,15.0,52.0,1.2,95.0,95.0
2013-03-10 08:00:00,30.0,52.0,45.0,57.0,0.8,95.0,95.0
2013-03-10 09:00:00,57.0,84.0,86.0,63.0,0.9,95.0,102.0
2013-03-10 10:00:00,71.0,94.0,79.0,59.0,1.0,95.0,137.0
2013-03-10 11:00:00,66.0,105.0,53.0,61.0,0.9,95.0,120.0
2013-03-10 12:00:00,49.0,58.0,34.0,52.0,0.7,95.0,95.0
2013-03-10 13:00:00,27.0,44.0,26.0,38.0,0.6,95.0,95.0
2013-03-10 14:00:00,33.0,44.0,24.0,32.0,0.6,92.0,92.0
2013-03-10 15:00:00,40.0,42.0,24.0,30.0,0.5,92.0,92.0
2013-03-10 16:00:00,34.0,51.0,21.0,32.0,0.5,91.0,91.0
2013-03-10 17:00:00,34.0,88.0,26.0,40.0,0.5,89.0,89.0
2013-03-10 18:00:00,45.0,112.0,25.0,44.0,0.4,84.0,108.0
2013-03-10 19:00:00,49.0,102.0,38.0,52.0,0.6,79.0,101.0
2013-03-10 20:00:00,73.0,118.0,42.0,71.0,0.9,79.0,143.0
2013-03-10 21:00:00,101.0,142.0,39.0,104.0,1.5,79.0,237.0
2013-03-10 22:00:00,88.0,122.0,27.0,76.0,1.3,79.0,193.0
2013-03-10 23:00:00,89.0,110.0,26.0,68.0,1.3,79.0,197.0
2013-03-11 00:00:00,95.0,111.0,22.0,59.0,1.3,79.0,217.0
2013-03-11 01:00:00,78.0,85.0,18.0,42.0,1.0,79.0,160.0
2013-03-11 02:00:00,69.0,77.0,17.0,35.0,0.8,79.0,130.0
2013-03-11 03:00:00,70.0,72.0,15.0,33.0,0.8,79.0,133.0
2013-03-11 04:00:00,66.0,72.0,14.0,31.0,0.7,79.0,120.0
2013-03-11 05:00:00,70.0,75.0,11.0,32.0,0.8,79.0,133.0
2013-03-11 06:00:00,73.0,82.0,10.0,36.0,0.8,79.0,143.0
2013-03-11 07:00:00,73.0,83.0,11.0,42.0,0.8,79.0,143.0
2013-03-11 08:00:00,94.0,106.0,16.0,50.0,1.1,79.0,213.0
2013-03-11 09:00:00,99.0,140.0,30.0,50.0,1.1,79.0,230.0
2013-03-11 10:00:00,118.0,136.0,91.0,68.0,1.399,79.0,293.0
2013-03-11 11:00:00,119.0,135.0,113.0,66.0,1.3,79.0,297.0
2013-03-11 12:00:00,128.0,133.0,122.0,67.0,1.2,79.0,306.0
2013-03-11 13:00:00,123.0,131.0,144.0,72.0,1.2,79.0,302.0
2013-03-11 14:00:00,130.0,141.0,160.0,82.0,1.3,79.0,308.0
2013-03-11 15:00:00,139.0,157.0,159.0,94.0,1.3,79.0,315.0
2013-03-11 16:00:00,139.0,164.0,150.0,92.0,1.3,77.0,315.0
2013-03-11 17:00:00,139.0,174.0,139.0,98.0,1.3,71.0,315.0
2013-03-11 18:00:00,140.0,211.0,109.0,109.0,1.3,56.0,315.0
2013-03-11 19:00:00,153.0,218.0,95.0,119.0,1.5,47.0,325.0
2013-03-11 20:00:00,165.0,199.0,82.0,116.0,1.899,47.0,335.0
2013-03-11 21:00:00,208.0,246.0,80.0,118.0,2.799,47.0,368.0
2013-03-11 22:00:00,199.0,238.0,77.0,119.0,2.299,47.0,361.0
2013-03-11 23:00:00,182.0,219.0,67.0,107.0,1.8,47.0,348.0
2013-03-12 00:00:00,169.0,204.0,54.0,100.0,1.8,47.0,338.0
2013-03-12 01:00:00,161.0,182.0,51.0,96.0,1.8,47.0,332.0
2013-03-12 02:00:00,151.0,171.0,45.0,90.0,1.7,47.0,324.0
2013-03-12 03:00:00,136.0,150.0,49.0,90.0,1.5,47.0,312.0
2013-03-12 04:00:00,131.0,149.0,53.0,91.0,1.399,47.0,308.0
2013-03-12 05:00:00,127.0,144.0,40.0,90.0,1.399,47.0,305.0
2013-03-12 06:00:00,116.0,135.0,56.0,103.0,1.3,47.0,287.0
2013-03-12 07:00:00,99.0,109.0,22.0,99.0,1.2,47.0,230.0
2013-03-12 08:00:00,80.0,83.0,14.0,96.0,1.2,47.0,167.0
2013-03-12 09:00:00,82.0,87.0,9.0,94.0,1.3,47.0,173.0
2013-03-12 10:00:00,110.0,87.0,11.0,99.0,1.3,47.0,267.0
2013-03-12 11:00:00,109.0,87.0,13.0,98.0,1.399,47.0,263.0
2013-03-12 12:00:00,118.0,79.0,16.0,85.0,1.2,47.0,293.0
2013-03-12 13:00:00,112.0,71.0,21.0,78.0,1.1,47.0,273.0
2013-03-12 14:00:00,117.0,78.0,17.0,72.0,1.1,47.0,290.0
2013-03-12 15:00:00,110.0,65.0,19.0,67.0,1.0,47.0,267.0
2013-03-12 16:00:00,112.0,73.0,22.0,68.0,1.0,39.0,273.0
2013-03-12 17:00:00,101.0,120.0,40.0,99.0,1.3,22.0,237.0
2013-03-12 18:00:00,118.0,125.0,28.0,96.0,1.3,16.0,293.0
2013-03-12 19:00:00,137.0,125.0,25.0,89.0,1.399,16.0,313.0
2013-03-12 20:00:00,66.0,42.0,22.0,53.0,0.7,28.0,120.0
2013-03-12 21:00:00,37.0,25.0,22.0,45.0,0.5,31.0,62.0
2013-03-12 22:00:00,46.0,60.0,19.0,42.0,0.8,31.0,77.0
2013-03-12 23:00:00,12.0,61.0,48.0,22.0,0.3,70.0,70.0
2013-03-13 00:00:00,3.0,6.0,17.0,9.0,0.2,82.0,82.0
2013-03-13 01:00:00,3.0,6.0,14.0,11.0,0.3,82.0,82.0
2013-03-13 02:00:00,3.0,6.0,14.0,11.0,0.2,82.0,82.0
2013-03-13 03:00:00,3.0,6.0,20.0,16.0,0.2,82.0,82.0
2013-03-13 04:00:00,3.0,6.0,20.0,17.0,0.2,82.0,82.0
2013-03-13 05:00:00,13.0,16.0,21.0,21.0,0.3,82.0,82.0
2013-03-13 06:00:00,11.0,15.0,18.0,30.0,0.4,82.0,82.0
2013-03-13 07:00:00,3.0,12.0,17.0,34.0,0.5,82.0,82.0
2013-03-13 08:00:00,17.0,20.0,23.0,32.0,0.5,82.0,82.0
2013-03-13 09:00:00,7.0,14.0,27.0,21.0,0.3,82.0,82.0
2013-03-13 10:00:00,3.0,6.0,19.0,15.0,0.2,82.0,82.0
2013-03-13 11:00:00,8.0,10.0,13.0,10.0,0.2,82.0,82.0
2013-03-13 12:00:00,3.0,6.0,11.0,8.0,0.1,84.0,84.0
2013-03-13 13:00:00,3.0,6.0,10.0,7.0,0.1,88.0,88.0
2013-03-13 14:00:00,3.0,6.0,13.0,9.0,0.2,88.0,88.0
2013-03-13 15:00:00,3.0,6.0,13.0,9.0,0.2,88.0,88.0
2013-03-13 16:00:00,3.0,10.0,15.0,10.0,0.2,89.0,89.0
2013-03-13 17:00:00,3.0,8.0,12.0,10.0,0.2,90.0,90.0
2013-03-13 18:00:00,11.0,20.0,17.0,16.0,0.2,90.0,90.0
2013-03-13 19:00:00,17.0,59.0,10.0,28.0,0.3,90.0,90.0
2013-03-13 20:00:00,39.0,58.0,12.0,54.0,0.8,90.0,90.0
2013-03-13 21:00:00,39.0,43.0,10.0,35.0,0.7,90.0,90.0
2013-03-13 22:00:00,33.0,28.0,8.0,27.0,0.5,90.0,90.0
2013-03-13 23:00:00,20.0,22.0,8.0,22.0,0.5,90.0,90.0
2013-03-14 00:00:00,55.0,100.0,22.0,71.0,1.1,90.0,100.0
2013-03-14 01:00:00,65.0,100.0,14.0,75.0,1.3,90.0,117.0
2013-03-14 02:00:00,63.0,81.0,16.0,73.0,1.3,90.0,110.0
2013-03-14 03:00:00,60.0,69.0,16.0,72.0,1.3,90.0,100.0
2013-03-14 04:00:00,66.0,66.0,14.0,65.0,1.3,90.0,120.0
2013-03-14 05:00:00,71.0,74.0,11.0,63.0,1.399,90.0,137.0
2013-03-14 06:00:00,56.0,66.0,8.0,57.0,1.399,90.0,93.0
2013-03-14 07:00:00,53.0,67.0,8.0,56.0,1.399,90.0,90.0
2013-03-14 08:00:00,73.0,75.0,11.0,55.0,1.5,90.0,143.0
2013-03-14 09:00:00,66.0,81.0,24.0,54.0,1.399,90.0,120.0
2013-03-14 10:00:00,67.0,77.0,48.0,51.0,1.1,90.0,123.0
2013-03-14 11:00:00,97.0,107.0,68.0,55.0,1.3,90.0,223.0
2013-03-14 12:00:00,110.0,111.0,61.0,55.0,1.3,90.0,267.0
2013-03-14 13:00:00,118.0,125.0,58.0,58.0,1.2,90.0,293.0
2013-03-14 14:00:00,136.0,154.0,55.0,72.0,1.3,90.0,312.0
2013-03-14 15:00:00,148.0,154.0,57.0,85.0,1.399,90.0,322.0
2013-03-14 16:00:00,152.0,158.0,57.0,95.0,1.5,90.0,325.0
2013-03-14 17:00:00,134.0,156.0,61.0,101.0,1.399,85.0,311.0
2013-03-14 18:00:00,159.0,182.0,52.0,113.0,1.5,64.0,330.0
2013-03-14 19:00:00,167.0,196.0,38.0,124.0,1.7,45.0,336.0
2013-03-14 20:00:00,180.0,188.0,26.0,117.0,2.1,45.0,346.0
2013-03-14 21:00:00,169.0,180.0,20.0,109.0,2.1,45.0,338.0
2013-03-14 22:00:00,167.0,168.0,18.0,103.0,2.0,45.0,336.0
2013-03-14 23:00:00,160.0,164.0,16.0,98.0,2.0,43.0,331.0
2013-03-15 00:00:00,170.0,144.0,11.0,81.0,1.8,43.0,338.0
2013-03-15 01:00:00,171.0,144.0,11.0,81.0,1.399,43.0,339.0
2013-03-15 02:00:00,156.0,124.0,13.0,68.0,1.399,43.0,328.0
