date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-05 00:00:00,80.0,100.0,32.0,96.0,1.5,84.0,167.0
2013-03-05 01:00:00,82.0,100.0,28.0,90.0,1.8,84.0,173.0
2013-03-05 02:00:00,93.0,106.0,5.0,5.0,0.2,84.0,210.0
2013-03-05 03:00:00,98.0,116.0,5.0,4.0,0.2,84.0,227.0
2013-03-05 04:00:00,110.0,133.0,5.0,75.0,0.2,84.0,267.0
2013-03-05 05:00:00,108.0,127.0,5.0,75.0,1.5,84.0,260.0
2013-03-05 06:00:00,104.0,116.0,15.0,72.0,2.1,84.0,247.0
2013-03-05 07:00:00,100.0,108.0,17.0,68.0,2.299,84.0,233.0
2013-03-05 08:00:00,103.0,111.0,35.0,65.0,2.399,84.0,243.0
2013-03-05 09:00:00,104.0,123.0,75.0,64.0,2.2,84.0,247.0
2013-03-05 10:00:00,114.0,136.0,79.0,70.0,2.2,84.0,280.0
2013-03-05 11:00:00,124.0,150.0,77.0,69.0,1.899,84.0,303.0
2013-03-05 12:00:00,127.0,147.0,76.0,68.0,1.8,33.0,305.0
2013-03-05 13:00:00,129.0,149.0,84.0,78.0,1.7,84.0,307.0
2013-03-05 14:00:00,142.0,154.0,79.0,77.0,1.6,84.0,317.0
2013-03-05 15:00:00,85.0,102.0,60.0,86.0,1.5,84.0,183.0
2013-03-05 16:00:00,3.0,3.0,71.0,118.0,1.6,69.0,89.0
2013-03-05 17:00:00,3.0,74.0,83.0,112.0,2.0,61.0,101.0
2013-03-05 18:00:00,3.0,238.0,86.0,128.0,2.1,61.0,192.0
2013-03-05 19:00:00,154.0,226.0,84.0,140.0,2.2,61.0,326.0
2013-03-05 20:00:00,193.0,234.0,87.0,145.0,2.399,61.0,356.0
2013-03-05 21:00:00,218.0,247.0,101.0,143.0,2.799,61.0,375.0
2013-03-05 22:00:00,249.0,261.0,92.0,134.0,2.5,61.0,399.0
2013-03-05 23:00:00,233.0,239.0,77.0,114.0,2.1,61.0,387.0
2013-03-06 00:00:00,200.0,208.0,79.6824,97.7228,2.2,61.0,362.0
2013-03-06 01:00:00,163.0,184.0,77.0,104.0,2.2,61.0,333.0
2013-03-06 02:00:00,172.0,173.0,66.0,106.0,2.399,61.0,340.0
2013-03-06 03:00:00,160.0,175.0,61.0,100.0,2.2,61.0,331.0
2013-03-06 04:00:00,146.0,158.0,59.0,94.0,2.0,61.0,320.0
2013-03-06 05:00:00,137.0,144.0,67.0,85.0,1.7,61.0,313.0
2013-03-06 06:00:00,129.0,140.0,73.0,82.0,1.8,61.0,307.0
2013-03-06 07:00:00,128.0,136.0,86.0,82.0,1.6,61.0,306.0
2013-03-06 08:00:00,120.0,132.0,84.0,72.0,1.6,61.0,300.0
2013-03-06 09:00:00,136.0,138.0,94.0,80.0,1.8,61.0,312.0
2013-03-06 10:00:00,143.0,156.0,97.0,79.0,2.1,61.0,318.0
2013-03-06 11:00:00,164.0,174.0,87.108,75.7557,2.7,61.0,334.0
2013-03-06 12:00:00,160.0,174.0,103.0,87.0,2.7,61.0,331.0
2013-03-06 13:00:00,168.0,186.0,89.0,77.0,1.899,61.0,337.0
2013-03-06 14:00:00,160.0,173.0,84.0,74.0,1.8,49.0,331.0
2013-03-06 15:00:00,161.0,176.0,99.0,86.0,1.899,49.0,332.0
2013-03-06 16:00:00,165.0,191.0,113.0,111.0,2.2,49.0,335.0
2013-03-06 17:00:00,188.0,218.0,125.0,112.0,2.2,36.0,352.0
2013-03-06 18:00:00,201.0,217.0,113.0,113.0,2.6,26.0,362.0
2013-03-06 19:00:00,186.0,217.0,102.0,120.0,2.399,26.0,351.0
2013-03-06 20:00:00,194.0,233.0,86.0,111.0,2.899,26.0,357.0
2013-03-06 21:00:00,203.0,241.0,83.0,116.0,2.899,26.0,364.0
2013-03-06 22:00:00,217.0,245.0,83.0,118.0,3.5,26.0,375.0
2013-03-06 23:00:00,248.0,277.0,74.0,114.0,4.5,26.0,398.0
2013-03-07 00:00:00,299.0,312.0,76.0,117.0,4.5,26.0,438.0
2013-03-07 01:00:00,312.0,320.0,71.0,113.0,4.5,26.0,448.0
2013-03-07 02:00:00,275.0,308.0,71.0,105.0,4.5,26.0,419.0
2013-03-07 03:00:00,278.0,305.0,55.0,99.0,4.4,26.0,422.0
2013-03-07 04:00:00,255.0,290.0,43.0,91.0,3.5,26.0,404.0
2013-03-07 05:00:00,192.0,240.0,39.0,91.0,2.5,26.0,355.0
2013-03-07 06:00:00,169.0,189.0,42.0,88.0,2.5,26.0,338.0
2013-03-07 07:00:00,151.0,176.0,37.0,74.0,2.2,26.0,324.0
2013-03-07 08:00:00,126.0,149.0,44.0,63.0,2.2,26.0,305.0
2013-03-07 09:00:00,126.0,140.0,98.0,65.0,2.1,26.0,305.0
2013-03-07 10:00:00,157.0,165.0,131.0,104.0,2.799,26.0,328.0
2013-03-07 11:00:00,220.0,227.0,133.0,129.0,3.1,26.0,377.0
2013-03-07 12:00:00,263.0,264.0,134.0,138.0,3.2,26.0,410.0
2013-03-07 13:00:00,272.0,280.0,121.0,156.0,3.399,41.0,417.0
2013-03-07 14:00:00,330.0,335.0,123.0,154.0,3.5,67.0,462.0
2013-03-07 15:00:00,366.0,371.0,112.0,121.0,3.1,85.0,489.0
2013-03-07 16:00:00,259.0,290.0,87.0,110.0,2.6,91.0,407.0
2013-03-07 17:00:00,249.0,262.0,93.0,115.0,3.1,98.0,399.0
2013-03-07 18:00:00,318.0,328.0,111.0,143.0,4.0,98.0,452.0
2013-03-07 19:00:00,404.0,435.0,107.0,183.0,4.9,43.0,518.0
2013-03-07 20:00:00,484.0,497.0,110.0,154.0,4.599,98.0,580.0
2013-03-07 21:00:00,446.0,486.0,107.0,139.0,4.5,98.0,551.0
2013-03-07 22:00:00,425.0,445.0,91.0,159.0,4.7,98.0,535.0
2013-03-07 23:00:00,416.0,425.0,95.0,172.0,4.2,98.0,528.0
2013-03-08 00:00:00,344.0,385.0,96.0,168.0,4.099,98.0,472.0
2013-03-08 01:00:00,386.0,340.0,98.0,111.0,3.7,98.0,505.0
2013-03-08 02:00:00,326.0,352.0,81.0,86.0,3.2,98.0,458.0
2013-03-08 03:00:00,301.0,312.0,76.0,102.0,3.299,98.0,439.0
2013-03-08 04:00:00,335.0,278.0,78.0,107.0,3.1,98.0,465.0
2013-03-08 05:00:00,232.0,249.0,61.0,110.0,3.1,98.0,386.0
2013-03-08 06:00:00,265.0,222.0,40.0,103.0,3.1,98.0,412.0
2013-03-08 07:00:00,263.0,221.0,38.0,96.0,3.1,98.0,410.0
2013-03-08 08:00:00,216.0,223.0,66.0,88.0,3.399,98.0,374.0
2013-03-08 09:00:00,207.0,226.0,96.0,78.0,2.7,98.0,367.0
2013-03-08 10:00:00,174.0,196.0,74.256,62.6165,2.6,98.0,342.0
2013-03-08 11:00:00,181.0,244.0,87.0,116.0,2.6,98.0,347.0
2013-03-08 12:00:00,212.0,197.0,67.0,94.0,2.1,98.0,371.0
2013-03-08 13:00:00,377.0,515.0,81.1104,133.0344,6.099,98.0,506.0
2013-03-08 14:00:00,558.0,668.0,117.0,149.0,6.099,98.0,698.0
2013-03-08 15:00:00,253.0,330.0,99.0,85.0,4.099,98.0,402.0
2013-03-08 16:00:00,170.0,229.0,81.0,64.0,2.7,98.0,338.0
2013-03-08 17:00:00,139.0,156.0,73.0,51.0,1.8,90.0,315.0
2013-03-08 18:00:00,79.0,92.0,44.0,42.0,1.2,90.0,163.0
2013-03-08 19:00:00,58.0,88.0,33.0,41.0,1.3,90.0,97.0
2013-03-08 20:00:00,90.0,104.0,37.0,61.0,1.6,90.0,200.0
2013-03-08 21:00:00,90.0,113.0,42.0,67.0,1.7,90.0,200.0
2013-03-08 22:00:00,79.0,80.0,47.0,70.0,1.6,90.0,163.0
2013-03-08 23:00:00,89.0,93.0,54.0,82.0,1.8,90.0,197.0
2013-03-09 00:00:00,54.0,84.0,52.0,91.0,2.1,90.0,101.0
2013-03-09 01:00:00,93.0,98.0,42.0,71.0,2.1,90.0,210.0
2013-03-09 02:00:00,64.0,93.0,7.0,5.0,0.2,90.0,113.0
2013-03-09 03:00:00,99.0,105.0,7.0,4.0,0.1,90.0,230.0
2013-03-09 04:00:00,119.0,131.0,7.0,87.0,0.1,90.0,297.0
2013-03-09 05:00:00,87.0,105.0,17.0,87.0,1.8,90.0,190.0
2013-03-09 06:00:00,106.0,115.0,28.0,84.0,2.299,90.0,253.0
2013-03-09 07:00:00,114.0,124.0,31.0,80.0,2.399,90.0,280.0
2013-03-09 08:00:00,117.0,143.0,43.0,74.0,2.6,90.0,290.0
2013-03-09 09:00:00,127.0,168.0,81.0,67.0,2.2,90.0,305.0
2013-03-09 10:00:00,123.0,177.0,88.0,55.0,1.8,90.0,302.0
2013-03-09 11:00:00,76.0,764.0,59.0,66.0,1.5,90.0,818.0
2013-03-09 12:00:00,39.0,39.0,38.0,74.0,1.3,90.0,90.0
2013-03-09 13:00:00,39.0,39.0,38.0,74.0,1.3,90.0,90.0
2013-03-09 14:00:00,39.0,39.0,38.0,74.0,1.3,90.0,90.0
2013-03-09 15:00:00,39.0,39.0,38.0,74.0,1.3,90.0,90.0
2013-03-09 16:00:00,39.0,39.0,38.0,74.0,1.3,90.0,90.0
2013-03-09 17:00:00,39.0,39.0,38.0,74.0,1.3,88.0,88.0
2013-03-09 18:00:00,39.0,39.0,38.0,74.0,1.3,78.0,78.0
2013-03-09 19:00:00,39.0,39.0,38.0,74.0,1.3,45.0,65.0
2013-03-09 20:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-09 21:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-09 22:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-09 23:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 00:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 01:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 02:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 03:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 04:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 05:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 06:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 07:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 08:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 09:00:00,39.0,39.0,38.0,74.0,1.3,35.0,65.0
2013-03-10 10:00:00,56.0,69.0,38.0,74.0,1.3,21.0,93.0
2013-03-10 11:00:00,26.0,37.0,27.0,58.0,0.9,32.0,45.0
2013-03-10 12:00:00,24.0,45.0,21.0,49.0,0.8,43.0,45.0
2013-03-10 13:00:00,30.0,41.0,16.0,38.0,0.7,56.0,56.0
2013-03-10 14:00:00,21.0,26.0,16.0,33.0,0.6,64.0,64.0
2013-03-10 15:00:00,32.0,34.0,18.0,30.0,0.6,68.0,68.0
2013-03-10 16:00:00,40.0,50.0,20.0,32.0,0.5,68.0,68.0
2013-03-10 17:00:00,37.0,58.0,18.0,30.0,0.5,68.0,68.0
2013-03-10 18:00:00,45.0,74.0,18.0,37.0,0.6,68.0,75.0
2013-03-10 19:00:00,58.0,94.0,20.0,47.0,0.7,68.0,97.0
2013-03-10 20:00:00,72.0,108.0,30.0,69.0,0.9,68.0,140.0
2013-03-10 21:00:00,91.0,120.0,40.0,83.0,1.0,68.0,203.0
2013-03-10 22:00:00,110.0,141.0,55.0,91.0,1.3,68.0,267.0
2013-03-10 23:00:00,111.0,135.0,53.0,86.0,1.3,68.0,270.0
2013-03-11 00:00:00,99.0,131.0,43.0,81.0,1.2,68.0,230.0
2013-03-11 01:00:00,96.0,126.0,41.0,73.0,1.2,68.0,220.0
2013-03-11 02:00:00,96.0,128.0,64.0,78.0,1.2,68.0,220.0
2013-03-11 03:00:00,104.0,143.0,57.0,74.0,1.2,68.0,247.0
2013-03-11 04:00:00,107.0,142.0,43.0,71.0,1.3,68.0,257.0
2013-03-11 05:00:00,108.0,135.0,41.0,70.0,1.399,68.0,260.0
2013-03-11 06:00:00,114.0,141.0,53.0,70.0,1.7,68.0,280.0
2013-03-11 07:00:00,131.0,157.0,38.0,68.0,2.2,68.0,308.0
2013-03-11 08:00:00,131.0,155.0,68.0,67.0,2.399,68.0,308.0
2013-03-11 09:00:00,125.0,138.0,86.0,64.0,2.299,68.0,304.0
2013-03-11 10:00:00,134.0,141.0,119.0,66.0,1.899,68.0,311.0
2013-03-11 11:00:00,115.0,131.0,135.0,70.0,1.7,68.0,283.0
2013-03-11 12:00:00,142.0,175.0,150.0,74.0,1.8,68.0,317.0
2013-03-11 13:00:00,147.0,173.0,162.0,76.0,1.7,68.0,321.0
2013-03-11 14:00:00,144.0,160.0,150.0,73.0,1.6,68.0,318.0
2013-03-11 15:00:00,121.0,140.0,105.0,62.0,1.399,68.0,301.0
2013-03-11 16:00:00,105.0,120.0,109.0,56.0,1.399,68.0,250.0
2013-03-11 17:00:00,115.0,157.0,115.0,73.0,1.5,63.0,283.0
2013-03-11 18:00:00,136.0,197.0,119.0,86.0,1.8,59.0,312.0
2013-03-11 19:00:00,133.0,187.0,84.0,88.0,1.399,56.0,310.0
2013-03-11 20:00:00,147.0,198.0,78.0,98.0,1.5,56.0,321.0
2013-03-11 21:00:00,161.0,204.0,77.0,93.0,1.6,56.0,332.0
2013-03-11 22:00:00,153.0,200.0,78.0,82.0,1.5,56.0,325.0
2013-03-11 23:00:00,134.0,192.0,69.0,74.0,1.6,56.0,311.0
2013-03-12 00:00:00,139.0,164.0,65.0,72.0,1.6,56.0,315.0
2013-03-12 01:00:00,134.0,176.0,65.0,75.0,1.5,56.0,311.0
2013-03-12 02:00:00,129.0,170.0,67.0,78.0,1.6,56.0,307.0
2013-03-12 03:00:00,125.0,156.0,77.0,83.0,1.6,56.0,304.0
2013-03-12 04:00:00,123.0,159.0,83.0,84.0,1.6,56.0,302.0
2013-03-12 05:00:00,122.0,168.0,44.0,82.0,1.6,56.0,302.0
2013-03-12 06:00:00,122.0,138.0,26.0,80.0,1.6,56.0,302.0
2013-03-12 07:00:00,100.0,115.0,19.0,72.0,1.7,56.0,233.0
2013-03-12 08:00:00,98.0,103.0,15.0,70.0,1.6,56.0,227.0
2013-03-12 09:00:00,111.0,104.0,13.0,67.0,1.5,56.0,270.0
2013-03-12 10:00:00,118.0,92.0,13.0,62.0,1.5,56.0,293.0
2013-03-12 11:00:00,119.0,90.0,12.0,58.0,1.5,56.0,297.0
2013-03-12 12:00:00,128.0,96.0,12.0,61.0,1.6,56.0,306.0
2013-03-12 13:00:00,121.0,86.0,13.0,54.0,1.5,56.0,301.0
2013-03-12 14:00:00,116.0,83.0,13.0,53.0,1.3,56.0,287.0
2013-03-12 15:00:00,102.0,67.0,12.0,41.0,1.1,56.0,240.0
2013-03-12 16:00:00,112.0,76.0,13.0,52.0,1.3,31.0,273.0
2013-03-12 17:00:00,99.0,100.0,22.0,62.0,1.6,18.0,230.0
2013-03-12 18:00:00,141.0,100.0,19.0,66.0,1.7,18.0,316.0
2013-03-12 19:00:00,155.0,122.0,18.0,64.0,2.0,17.0,327.0
2013-03-12 20:00:00,138.0,99.0,17.0,64.0,1.899,17.0,314.0
2013-03-12 21:00:00,90.0,66.0,12.0,59.0,1.3,17.0,200.0
2013-03-12 22:00:00,77.0,99.0,11.0,58.0,1.6,17.0,157.0
2013-03-12 23:00:00,62.0,100.0,9.0,43.0,1.0,17.0,107.0
2013-03-13 00:00:00,13.0,13.0,10.0,13.0,0.5,66.0,66.0
2013-03-13 01:00:00,3.0,6.0,8.0,8.0,0.4,74.0,74.0
2013-03-13 02:00:00,9.0,6.0,9.0,2.0,0.1,74.0,74.0
2013-03-13 03:00:00,7.0,7.0,5.0,3.0,0.1,74.0,74.0
2013-03-13 04:00:00,3.0,6.0,6.0,3.0,0.1,74.0,74.0
2013-03-13 05:00:00,3.0,6.0,5.0,18.0,0.3,74.0,74.0
2013-03-13 06:00:00,3.0,6.0,7.0,12.0,0.3,74.0,74.0
2013-03-13 07:00:00,3.0,8.0,6.0,14.0,0.3,74.0,74.0
2013-03-13 08:00:00,12.0,8.0,11.0,16.0,0.3,74.0,74.0
2013-03-13 09:00:00,10.0,17.0,12.0,11.0,0.3,74.0,74.0
2013-03-13 10:00:00,7.0,17.0,11.0,11.0,0.3,74.0,74.0
2013-03-13 11:00:00,3.0,6.0,12.0,10.0,0.3,74.0,74.0
2013-03-13 12:00:00,3.0,6.0,8.0,8.0,0.3,74.0,74.0
2013-03-13 13:00:00,8.0,6.0,7.0,7.0,0.3,76.0,76.0
2013-03-13 14:00:00,3.0,6.0,8.0,8.0,0.3,76.0,76.0
2013-03-13 15:00:00,3.0,6.0,8.0,8.0,0.3,76.0,76.0
2013-03-13 16:00:00,3.0,6.0,8.0,7.0,0.7,76.0,76.0
2013-03-13 17:00:00,3.0,6.0,6.0,11.0,0.3,83.0,83.0
2013-03-13 18:00:00,8.0,9.0,8.0,24.0,0.3,83.0,83.0
2013-03-13 19:00:00,17.0,26.0,9.0,37.0,0.4,83.0,83.0
2013-03-13 20:00:00,31.0,40.0,19.0,81.0,0.6,83.0,83.0
2013-03-13 21:00:00,55.0,71.0,30.0,93.0,0.9,83.0,92.0
2013-03-13 22:00:00,62.0,75.0,36.0,93.0,1.0,83.0,107.0
2013-03-13 23:00:00,68.0,80.0,36.0,89.0,1.1,83.0,127.0
2013-03-14 00:00:00,69.0,118.0,13.0,73.0,1.5,83.0,130.0
2013-03-14 01:00:00,73.0,98.0,6.0,69.0,1.6,83.0,143.0
2013-03-14 02:00:00,60.0,72.0,4.0,65.0,1.3,83.0,100.0
2013-03-14 03:00:00,57.0,63.0,4.0,57.0,1.1,83.0,95.0
2013-03-14 04:00:00,48.0,58.0,3.0,52.0,1.0,83.0,83.0
2013-03-14 05:00:00,50.0,59.0,3.0,52.0,1.0,83.0,83.0
2013-03-14 06:00:00,63.0,65.0,4.0,53.0,1.0,83.0,110.0
2013-03-14 07:00:00,54.0,65.0,4.0,55.0,1.0,83.0,90.0
2013-03-14 08:00:00,64.0,67.0,4.0,51.0,1.1,83.0,113.0
2013-03-14 09:00:00,74.0,76.0,7.0,47.0,1.1,83.0,147.0
2013-03-14 10:00:00,68.0,81.0,28.0,49.0,1.2,83.0,127.0
2013-03-14 11:00:00,103.0,107.0,59.0,54.0,1.3,83.0,243.0
2013-03-14 12:00:00,94.0,112.0,57.0,56.0,1.3,83.0,213.0
2013-03-14 13:00:00,125.0,125.0,51.0,66.0,1.3,83.0,304.0
2013-03-14 14:00:00,136.0,137.0,58.0,78.0,1.5,83.0,312.0
2013-03-14 15:00:00,120.0,134.0,81.0,77.0,1.399,83.0,300.0
2013-03-14 16:00:00,113.0,113.0,94.0,69.0,1.2,83.0,277.0
2013-03-14 17:00:00,104.0,105.0,86.0,67.0,1.2,73.0,247.0
2013-03-14 18:00:00,92.0,114.0,80.0,72.0,1.3,60.0,207.0
2013-03-14 19:00:00,112.0,112.0,59.0,88.0,1.2,47.0,273.0
2013-03-14 20:00:00,121.0,123.0,57.0,98.0,1.3,47.0,301.0
2013-03-14 21:00:00,106.0,125.0,56.0,104.0,1.5,47.0,253.0
2013-03-14 22:00:00,115.0,128.0,54.0,101.0,1.5,47.0,283.0
2013-03-14 23:00:00,142.0,150.0,46.0,98.0,1.6,47.0,317.0
2013-03-15 00:00:00,144.0,146.0,43.0,94.0,1.6,47.0,318.0
2013-03-15 01:00:00,147.0,160.0,35.0,89.0,1.6,47.0,321.0
2013-03-15 02:00:00,147.0,154.0,23.0,86.0,1.7,47.0,321.0
