date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-05 17:00:00,184.0,208.0,104.0,75.0,1.5,78.0,349.0
2013-03-05 18:00:00,180.0,194.0,104.0,82.0,1.5,78.0,346.0
2013-03-05 19:00:00,185.0,206.0,88.0,146.0,2.2,78.0,350.0
2013-03-05 20:00:00,198.0,230.0,85.0,145.0,2.299,78.0,360.0
2013-03-05 21:00:00,202.0,234.0,88.0,145.0,3.1,78.0,363.0
2013-03-05 22:00:00,216.0,233.0,96.0,142.0,2.7,78.0,374.0
2013-03-05 23:00:00,214.0,220.0,100.0,154.0,3.399,78.0,372.0
2013-03-06 00:00:00,220.0,232.0,110.0,148.0,3.1,78.0,377.0
2013-03-06 01:00:00,229.0,232.0,99.0,136.0,2.799,78.0,384.0
2013-03-06 02:00:00,220.0,226.0,102.0,138.0,3.0,78.0,377.0
2013-03-06 03:00:00,159.0,208.0,82.0,129.0,2.6,78.0,330.0
2013-03-06 04:00:00,149.0,187.0,77.0,131.0,2.799,78.0,322.0
2013-03-06 05:00:00,186.0,187.0,75.0,131.0,2.799,78.0,351.0
2013-03-06 06:00:00,187.0,188.0,79.0,137.0,3.0,78.0,352.0
2013-03-06 07:00:00,186.0,200.0,86.0,128.0,2.7,78.0,351.0
2013-03-06 08:00:00,193.0,207.0,102.0,117.0,2.799,78.0,356.0
2013-03-06 09:00:00,194.0,215.0,88.0,100.0,2.299,78.0,357.0
2013-03-06 10:00:00,181.0,202.0,87.0,101.0,2.6,78.0,347.0
2013-03-06 11:00:00,177.0,199.0,105.0,106.0,3.0,78.0,344.0
2013-03-06 12:00:00,187.0,207.0,107.0,104.0,2.6,78.0,352.0
2013-03-06 13:00:00,192.0,218.0,116.0,112.0,2.7,78.0,355.0
2013-03-06 14:00:00,209.0,231.0,128.0,116.0,2.799,78.0,368.0
2013-03-06 15:00:00,226.0,244.0,138.0,122.0,3.2,78.0,382.0
2013-03-06 16:00:00,224.0,253.0,144.0,130.0,3.299,78.0,380.0
2013-03-06 17:00:00,225.0,260.0,146.0,129.0,3.299,67.0,381.0
2013-03-06 18:00:00,227.0,270.0,138.0,131.0,3.2,8.0,382.0
2013-03-06 19:00:00,228.0,278.0,125.0,134.0,3.5,8.0,383.0
2013-03-06 20:00:00,236.0,282.0,114.0,135.0,3.7,8.0,389.0
2013-03-06 21:00:00,247.0,293.0,110.0,134.0,4.4,8.0,398.0
2013-03-06 22:00:00,253.0,285.0,118.0,131.0,4.7,8.0,402.0
2013-03-06 23:00:00,254.0,280.0,134.0,130.0,4.799,8.0,403.0
2013-03-07 00:00:00,258.0,292.0,123.0,129.0,5.299,8.0,406.0
2013-03-07 01:00:00,270.0,316.0,103.0,124.0,5.2,8.0,415.0
2013-03-07 02:00:00,280.0,317.0,100.0,118.0,4.5,8.0,423.0
2013-03-07 03:00:00,264.0,285.0,98.0,110.0,4.099,8.0,411.0
2013-03-07 04:00:00,249.0,263.0,78.0,107.0,4.799,8.0,399.0
2013-03-07 05:00:00,243.0,257.0,69.0,105.0,4.799,8.0,395.0
2013-03-07 06:00:00,243.0,256.0,61.0,104.0,5.7,8.0,395.0
2013-03-07 07:00:00,240.0,259.0,60.0,106.0,5.799,8.0,392.0
2013-03-07 08:00:00,249.0,275.0,81.0,121.0,6.7,8.0,399.0
2013-03-07 09:00:00,262.0,306.0,137.0,158.0,6.0,8.0,409.0
2013-03-07 10:00:00,292.0,349.0,120.0,206.0,7.599,8.0,432.0
2013-03-07 11:00:00,327.0,407.0,130.0,241.0,8.599,8.0,459.0
2013-03-07 12:00:00,389.0,454.0,150.0,221.0,6.099,8.0,507.0
2013-03-07 13:00:00,366.0,400.0,137.0,167.0,3.799,25.0,489.0
2013-03-07 14:00:00,294.0,336.0,99.0,110.0,3.2,62.0,434.0
2013-03-07 15:00:00,338.0,338.0,78.0,94.0,2.6,70.0,468.0
2013-03-07 16:00:00,190.0,274.0,56.0,59.0,1.6,94.0,354.0
2013-03-07 17:00:00,159.0,202.0,70.0,81.0,1.7,94.0,330.0
2013-03-07 18:00:00,208.0,226.0,73.0,117.0,1.7,94.0,368.0
2013-03-07 19:00:00,197.0,212.0,62.0,136.0,1.5,2.0,359.0
2013-03-07 20:00:00,153.0,190.0,66.0,147.0,2.2,94.0,325.0
2013-03-07 21:00:00,193.0,251.0,92.0,184.0,3.5,94.0,356.0
2013-03-07 22:00:00,304.0,380.0,103.0,191.0,4.599,94.0,442.0
2013-03-07 23:00:00,400.0,468.0,98.0,182.0,4.5,94.0,515.0
2013-03-08 00:00:00,410.0,454.0,106.0,178.0,4.5,94.0,523.0
2013-03-08 01:00:00,421.0,431.0,74.0,172.0,4.7,94.0,532.0
2013-03-08 02:00:00,379.0,431.0,74.0,164.0,4.7,94.0,499.0
2013-03-08 03:00:00,316.0,375.0,94.0,157.0,4.2,94.0,451.0
2013-03-08 04:00:00,282.0,312.0,65.0,148.0,4.7,94.0,425.0
2013-03-08 05:00:00,287.0,319.0,52.0,158.0,6.0,94.0,428.0
2013-03-08 06:00:00,289.0,333.0,49.0,162.0,7.0,94.0,430.0
2013-03-08 07:00:00,338.0,342.0,48.0,164.0,7.5,94.0,468.0
2013-03-08 08:00:00,330.0,352.0,66.0,165.0,7.4,94.0,462.0
2013-03-08 09:00:00,340.0,377.0,118.0,198.0,8.3,94.0,469.0
2013-03-08 10:00:00,360.0,398.0,115.668,220.9028,4.7,94.0,485.0
2013-03-08 11:00:00,284.0,198.0,79.0,187.0,4.7,94.0,426.0
2013-03-08 12:00:00,174.0,166.0,48.0,119.0,2.299,94.0,342.0
2013-03-08 13:00:00,156.0,174.0,41.0,72.0,1.399,94.0,328.0
2013-03-08 14:00:00,138.0,304.0,47.0,61.0,1.3,94.0,314.0
2013-03-08 15:00:00,264.0,460.0,92.0,106.0,2.7,94.0,438.0
2013-03-08 16:00:00,181.0,253.0,71.0,75.0,1.3,86.0,347.0
2013-03-08 17:00:00,115.0,132.0,49.0,56.0,0.6,86.0,283.0
2013-03-08 18:00:00,56.0,69.0,38.0,46.0,0.6,86.0,93.0
2013-03-08 19:00:00,43.0,72.0,35.0,49.0,0.9,86.0,86.0
2013-03-08 20:00:00,55.0,72.0,37.0,54.0,1.1,86.0,92.0
2013-03-08 21:00:00,49.0,52.0,33.0,42.0,1.1,86.0,86.0
2013-03-08 22:00:00,50.0,60.0,38.0,68.0,1.6,86.0,86.0
2013-03-08 23:00:00,45.0,54.0,52.0,55.0,1.7,86.0,86.0
2013-03-09 00:00:00,45.0,48.0,54.0,56.0,2.0,86.0,100.0
2013-03-09 01:00:00,55.0,72.0,61.0,61.0,2.299,86.0,104.0
2013-03-09 02:00:00,61.0,75.0,5.0,60.0,2.299,86.0,104.0
2013-03-09 03:00:00,68.0,81.0,5.0,79.0,2.5,86.0,127.0
2013-03-09 04:00:00,70.0,80.0,5.0,75.0,2.5,86.0,133.0
2013-03-09 05:00:00,73.0,88.0,48.0,75.0,2.7,86.0,143.0
2013-03-09 06:00:00,77.0,99.0,74.0,76.0,2.7,86.0,157.0
2013-03-09 07:00:00,102.0,109.0,80.0,89.0,2.299,86.0,240.0
2013-03-09 08:00:00,103.0,138.0,87.0,83.0,2.1,86.0,243.0
2013-03-09 09:00:00,112.0,140.0,92.0,79.0,2.0,86.0,273.0
2013-03-09 10:00:00,141.0,375.0,98.0,70.0,1.7,86.0,331.0
2013-03-09 11:00:00,104.0,589.0,53.0,36.0,0.9,86.0,599.0
2013-03-09 12:00:00,69.0,902.0,10.0,11.0,0.3,86.0,990.0
2013-03-09 13:00:00,72.0,961.0,4.0,9.0,0.2,86.0,1064.0
2013-03-09 14:00:00,68.0,890.0,3.0,7.0,0.2,81.0,975.0
2013-03-09 15:00:00,40.0,432.0,3.0,11.0,0.3,81.0,402.0
2013-03-09 16:00:00,20.0,161.0,3.0,11.0,0.3,81.0,141.0
2013-03-09 17:00:00,18.0,119.0,3.0,13.0,0.3,81.0,113.0
2013-03-09 18:00:00,17.0,85.0,3.0,11.0,0.3,81.0,85.0
2013-03-09 19:00:00,13.0,76.0,3.0,16.0,0.3,81.0,81.0
2013-03-09 20:00:00,15.0,52.0,5.0,18.0,0.4,81.0,81.0
2013-03-09 21:00:00,12.0,35.0,9.0,19.0,0.3,81.0,81.0
2013-03-09 22:00:00,16.0,21.0,6.0,18.0,0.4,81.0,81.0
2013-03-09 23:00:00,3.0,7.0,4.0,16.0,0.4,81.0,81.0
2013-03-10 00:00:00,11.0,12.0,4.0,22.0,0.4,81.0,81.0
2013-03-10 01:00:00,3.0,6.0,6.0,26.0,0.5,81.0,81.0
2013-03-10 02:00:00,3.0,9.0,9.0,40.0,0.6,81.0,81.0
2013-03-10 03:00:00,3.0,7.0,12.0,38.0,0.7,81.0,81.0
2013-03-10 04:00:00,16.0,22.0,11.0,60.0,1.2,81.0,81.0
2013-03-10 05:00:00,24.0,25.0,22.0,77.0,1.2,81.0,81.0
2013-03-10 06:00:00,32.0,36.0,26.0,78.0,1.8,81.0,90.0
2013-03-10 07:00:00,28.0,37.0,25.0,75.0,1.8,81.0,90.0
2013-03-10 08:00:00,18.0,28.0,33.0,68.0,1.3,81.0,81.0
2013-03-10 09:00:00,29.0,32.0,40.0,50.0,1.0,81.0,81.0
2013-03-10 10:00:00,30.0,54.0,28.0,37.0,1.0,81.0,81.0
2013-03-10 11:00:00,32.0,42.0,24.0,26.0,0.8,81.0,81.0
2013-03-10 12:00:00,30.0,43.0,26.0,24.0,0.6,81.0,81.0
2013-03-10 13:00:00,22.0,34.0,22.0,21.0,0.5,81.0,81.0
2013-03-10 14:00:00,22.0,27.0,16.0,18.0,0.4,79.0,79.0
2013-03-10 15:00:00,37.0,64.0,18.0,19.0,0.5,85.0,85.0
2013-03-10 16:00:00,39.0,53.0,22.0,23.0,0.5,85.0,85.0
2013-03-10 17:00:00,46.0,67.0,25.0,29.0,0.5,85.0,85.0
2013-03-10 18:00:00,51.0,72.0,26.0,34.0,0.6,85.0,85.0
2013-03-10 19:00:00,66.0,86.0,30.0,54.0,0.9,85.0,120.0
2013-03-10 20:00:00,69.0,100.0,31.0,66.0,1.0,85.0,130.0
2013-03-10 21:00:00,66.0,87.0,27.0,60.0,0.9,85.0,120.0
2013-03-10 22:00:00,78.0,103.0,36.0,58.0,1.1,85.0,160.0
2013-03-10 23:00:00,87.0,110.0,41.0,61.0,1.2,85.0,190.0
2013-03-11 00:00:00,98.0,118.0,55.0,61.0,1.2,85.0,227.0
2013-03-11 01:00:00,104.0,124.0,72.0,63.0,1.2,85.0,247.0
2013-03-11 02:00:00,110.0,117.0,78.0,67.0,1.3,85.0,267.0
2013-03-11 03:00:00,114.0,122.0,89.0,64.0,1.3,85.0,280.0
2013-03-11 04:00:00,111.0,113.0,70.0,67.0,1.3,85.0,270.0
2013-03-11 05:00:00,112.0,115.0,86.0,63.0,1.3,85.0,273.0
2013-03-11 06:00:00,97.0,110.0,91.0,65.0,1.399,85.0,223.0
2013-03-11 07:00:00,89.0,93.0,59.0,73.0,1.8,85.0,197.0
2013-03-11 08:00:00,98.0,104.0,60.0,77.0,1.7,85.0,227.0
2013-03-11 09:00:00,103.0,103.0,78.0,71.0,1.5,85.0,243.0
2013-03-11 10:00:00,92.0,118.0,111.0,70.0,1.5,85.0,207.0
2013-03-11 11:00:00,105.0,124.0,110.0,70.0,1.6,85.0,250.0
2013-03-11 12:00:00,136.0,148.0,122.0,78.0,1.6,85.0,312.0
2013-03-11 13:00:00,132.0,139.0,116.0,70.0,1.399,85.0,309.0
2013-03-11 14:00:00,118.0,124.0,98.0,56.0,1.2,85.0,293.0
2013-03-11 15:00:00,106.0,113.0,95.0,56.0,1.1,80.0,253.0
2013-03-11 16:00:00,123.0,154.0,118.0,67.0,1.6,74.0,302.0
2013-03-11 17:00:00,144.0,203.0,159.0,80.0,2.299,74.0,318.0
2013-03-11 18:00:00,145.0,229.0,106.0,79.0,1.8,51.0,319.0
2013-03-11 19:00:00,156.0,164.0,113.0,98.0,2.2,47.0,328.0
2013-03-11 20:00:00,188.0,237.0,177.0,111.0,2.899,47.0,352.0
2013-03-11 21:00:00,191.0,250.0,153.0,110.0,2.899,47.0,355.0
2013-03-11 22:00:00,131.0,251.0,77.0,91.0,1.6,47.0,308.0
2013-03-11 23:00:00,82.0,92.0,53.0,78.0,1.3,47.0,173.0
2013-03-12 00:00:00,101.0,107.0,60.0,72.0,1.399,47.0,237.0
2013-03-12 01:00:00,122.0,129.0,64.0,80.0,1.7,47.0,302.0
2013-03-12 02:00:00,105.0,130.0,71.0,77.0,1.8,47.0,250.0
2013-03-12 03:00:00,106.0,109.0,64.0,72.0,1.6,47.0,253.0
2013-03-12 04:00:00,90.0,102.0,63.0,70.0,1.399,47.0,200.0
2013-03-12 05:00:00,103.0,194.0,40.0,66.0,1.399,47.0,243.0
2013-03-12 06:00:00,98.0,118.0,18.0,78.0,2.1,47.0,227.0
2013-03-12 07:00:00,125.0,119.0,16.0,74.0,2.0,47.0,304.0
2013-03-12 08:00:00,120.0,84.0,13.0,72.0,1.899,47.0,300.0
2013-03-12 09:00:00,120.0,88.0,13.0,73.0,2.1,47.0,300.0
2013-03-12 10:00:00,130.0,91.0,14.0,75.0,2.1,47.0,308.0
2013-03-12 11:00:00,137.0,91.0,17.0,74.0,1.899,47.0,313.0
2013-03-12 12:00:00,136.0,97.0,19.0,70.0,1.8,47.0,312.0
2013-03-12 13:00:00,152.0,95.0,24.0,72.0,1.899,47.0,325.0
2013-03-12 14:00:00,133.0,79.0,25.0,69.0,1.7,44.0,310.0
2013-03-12 15:00:00,124.0,89.0,23.0,65.0,1.7,32.0,303.0
2013-03-12 16:00:00,136.0,97.0,24.0,67.0,1.8,22.0,312.0
2013-03-12 17:00:00,135.0,75.0,33.0,71.0,1.8,22.0,312.0
2013-03-12 18:00:00,137.0,106.0,33.0,77.0,1.7,4.0,313.0
2013-03-12 19:00:00,134.0,90.0,30.0,80.0,1.7,4.0,311.0
2013-03-12 20:00:00,126.0,95.0,25.0,77.0,1.7,4.0,305.0
2013-03-12 21:00:00,141.0,99.0,19.0,76.0,2.1,4.0,316.0
2013-03-12 22:00:00,147.0,102.0,17.0,76.0,2.7,4.0,321.0
2013-03-12 23:00:00,111.0,28.0,20.0,67.0,1.7,4.0,270.0
2013-03-13 00:00:00,27.0,27.0,32.0,30.0,0.7,26.0,45.0
2013-03-13 01:00:00,10.0,10.0,18.0,19.0,0.5,48.0,48.0
2013-03-13 02:00:00,9.0,9.0,18.0,16.0,0.5,54.0,54.0
2013-03-13 03:00:00,9.0,9.0,6.0,19.0,0.4,54.0,54.0
2013-03-13 04:00:00,12.0,12.0,4.0,19.0,0.4,54.0,54.0
2013-03-13 05:00:00,11.0,11.0,10.0,32.0,0.5,54.0,54.0
2013-03-13 06:00:00,12.0,12.0,18.0,36.0,0.6,54.0,54.0
2013-03-13 07:00:00,11.0,11.0,25.0,51.0,0.7,54.0,54.0
2013-03-13 08:00:00,3.0,7.0,23.0,54.0,0.7,54.0,54.0
2013-03-13 09:00:00,18.0,8.0,22.0,43.0,0.6,54.0,54.0
2013-03-13 10:00:00,16.0,16.0,13.0,26.0,0.5,54.0,54.0
2013-03-13 11:00:00,14.0,6.0,9.0,19.0,0.4,59.0,59.0
2013-03-13 12:00:00,20.0,6.0,7.0,17.0,0.4,66.0,66.0
2013-03-13 13:00:00,20.0,6.0,7.0,16.0,0.4,70.0,70.0
2013-03-13 14:00:00,12.0,6.0,7.0,14.0,0.4,74.0,74.0
2013-03-13 15:00:00,15.0,6.0,7.0,15.0,0.4,75.0,75.0
2013-03-13 16:00:00,21.0,6.0,7.0,19.0,0.4,75.0,75.0
2013-03-13 17:00:00,26.0,28.0,9.0,34.0,0.6,75.0,75.0
2013-03-13 18:00:00,34.0,36.0,13.0,44.0,0.7,75.0,75.0
2013-03-13 19:00:00,36.0,41.0,15.0,54.0,0.8,75.0,75.0
2013-03-13 20:00:00,31.0,32.0,14.0,56.0,0.9,75.0,75.0
2013-03-13 21:00:00,46.0,31.0,16.0,57.0,1.1,75.0,77.0
2013-03-13 22:00:00,53.0,34.0,23.0,68.0,1.2,75.0,88.0
2013-03-13 23:00:00,55.0,86.0,29.0,61.0,1.2,75.0,92.0
2013-03-14 00:00:00,73.0,106.0,23.0,66.0,1.5,75.0,143.0
2013-03-14 01:00:00,64.0,67.0,17.0,61.0,1.7,75.0,113.0
2013-03-14 02:00:00,68.0,39.0,19.0,58.0,1.8,75.0,127.0
2013-03-14 03:00:00,74.0,37.0,20.0,60.0,1.5,75.0,147.0
2013-03-14 04:00:00,72.0,39.0,21.0,57.0,1.3,75.0,140.0
2013-03-14 05:00:00,75.0,54.0,24.0,60.0,1.6,75.0,150.0
2013-03-14 06:00:00,83.0,62.0,26.0,64.0,2.0,75.0,177.0
2013-03-14 07:00:00,76.0,53.0,27.0,62.0,1.8,75.0,153.0
2013-03-14 08:00:00,60.0,64.0,29.0,59.0,1.8,75.0,100.0
2013-03-14 09:00:00,63.0,66.0,34.0,60.0,1.7,75.0,110.0
2013-03-14 10:00:00,68.0,88.0,44.0,63.0,1.8,75.0,127.0
2013-03-14 11:00:00,77.0,92.0,51.0,68.0,1.899,75.0,157.0
2013-03-14 12:00:00,85.0,88.0,59.0,60.0,1.5,75.0,183.0
2013-03-14 13:00:00,108.0,78.0,98.0,48.0,1.1,75.0,260.0
2013-03-14 14:00:00,102.0,81.0,113.0,43.0,1.0,75.0,240.0
2013-03-14 15:00:00,75.0,84.0,111.0,45.0,1.1,72.0,150.0
2013-03-14 16:00:00,80.0,91.0,112.0,51.0,1.2,59.0,167.0
2013-03-14 17:00:00,82.0,105.0,104.0,54.0,1.399,50.0,173.0
2013-03-14 18:00:00,90.0,108.0,86.0,61.0,1.3,50.0,200.0
2013-03-14 19:00:00,95.0,100.0,79.0,75.0,1.3,50.0,217.0
2013-03-14 20:00:00,95.0,106.0,78.0,94.0,1.5,50.0,217.0
2013-03-14 21:00:00,102.0,132.0,66.0,94.0,1.7,50.0,240.0
2013-03-14 22:00:00,151.0,153.0,59.0,93.0,2.2,50.0,324.0
2013-03-14 23:00:00,136.0,160.0,53.0,90.0,2.299,50.0,312.0
2013-03-15 00:00:00,140.0,149.0,51.0,88.0,2.1,50.0,315.0
2013-03-15 01:00:00,139.0,145.0,38.0,84.0,2.1,50.0,315.0
2013-03-15 02:00:00,142.0,143.0,34.0,82.0,2.399,50.0,317.0
