date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-05 11:00:00,114.0,141.0,70.0,150.0,1.5,107.0,280.0
2013-03-05 12:00:00,115.0,144.0,65.0,150.0,0.1,2.0,283.0
2013-03-05 13:00:00,120.0,139.0,66.0,150.0,0.1,107.0,300.0
2013-03-05 14:00:00,125.0,130.0,68.0,150.0,0.1,107.0,304.0
2013-03-05 15:00:00,133.0,137.0,66.0,150.0,0.1,107.0,310.0
2013-03-05 16:00:00,146.0,155.0,72.0,150.0,0.1,107.0,320.0
2013-03-05 17:00:00,162.0,190.0,78.0,150.0,0.1,94.0,332.0
2013-03-05 18:00:00,174.0,212.0,86.0,150.0,0.1,76.0,342.0
2013-03-05 19:00:00,186.0,226.0,89.0,150.0,0.1,52.0,351.0
2013-03-05 20:00:00,203.0,250.0,98.0,150.0,0.1,44.0,364.0
2013-03-05 21:00:00,217.0,264.0,113.0,150.0,0.1,15.0,375.0
2013-03-05 22:00:00,224.0,271.0,112.0,150.0,0.1,15.0,380.0
2013-03-05 23:00:00,228.0,289.0,108.0,150.0,0.1,15.0,383.0
2013-03-06 00:00:00,216.0,241.0,90.0,150.0,0.1,15.0,374.0
2013-03-06 01:00:00,200.0,214.0,84.0,150.0,0.1,15.0,362.0
2013-03-06 02:00:00,192.0,207.0,78.0,150.0,0.1,15.0,355.0
2013-03-06 03:00:00,185.0,186.0,69.0,150.0,0.1,15.0,350.0
2013-03-06 04:00:00,148.0,177.0,70.0,150.0,0.1,15.0,322.0
2013-03-06 05:00:00,144.0,173.0,71.0,150.0,0.1,15.0,318.0
2013-03-06 06:00:00,174.0,175.0,81.0,150.0,0.1,15.0,342.0
2013-03-06 07:00:00,178.0,180.0,80.0,150.0,0.1,15.0,345.0
2013-03-06 08:00:00,193.0,217.0,90.0,150.0,0.1,15.0,356.0
2013-03-06 09:00:00,209.0,251.0,118.0,150.0,0.1,15.0,368.0
2013-03-06 10:00:00,209.0,240.0,116.0,150.0,3.799,11.0,368.0
2013-03-06 11:00:00,212.0,242.0,109.0,153.0,4.4,9.0,371.0
2013-03-06 12:00:00,218.0,277.0,110.0,170.0,4.4,9.0,375.0
2013-03-06 13:00:00,234.0,283.0,126.0,180.0,4.4,9.0,388.0
2013-03-06 14:00:00,245.0,285.0,124.0,172.0,3.799,11.0,396.0
2013-03-06 15:00:00,238.0,284.0,148.0,166.0,3.5,20.0,391.0
2013-03-06 16:00:00,162.0,288.0,155.0,153.0,3.299,20.0,332.0
2013-03-06 17:00:00,3.0,289.0,156.0,143.0,3.299,25.0,239.0
2013-03-06 18:00:00,3.0,290.0,162.0,157.0,3.5,26.0,240.0
2013-03-06 19:00:00,120.0,307.0,146.0,171.0,3.6,26.0,300.0
2013-03-06 20:00:00,248.0,320.0,158.0,170.0,3.7,26.0,398.0
2013-03-06 21:00:00,287.0,349.0,151.0,172.0,4.099,26.0,428.0
2013-03-06 22:00:00,292.0,347.0,121.0,164.0,4.299,26.0,432.0
2013-03-06 23:00:00,272.0,329.0,125.0,166.0,4.799,26.0,417.0
2013-03-07 00:00:00,279.0,373.0,114.0,163.0,5.2,26.0,422.0
2013-03-07 01:00:00,284.0,391.0,101.0,160.0,5.2,26.0,426.0
2013-03-07 02:00:00,280.0,375.0,90.0,150.0,5.099,26.0,423.0
2013-03-07 03:00:00,261.0,331.0,63.0,130.0,4.7,26.0,408.0
2013-03-07 04:00:00,201.0,248.0,53.0,113.0,4.5,26.0,362.0
2013-03-07 05:00:00,149.0,165.0,46.0,104.0,4.299,26.0,322.0
2013-03-07 06:00:00,131.0,152.0,39.0,100.0,4.299,26.0,308.0
2013-03-07 07:00:00,126.0,165.0,38.0,112.0,5.099,26.0,305.0
2013-03-07 08:00:00,154.0,187.0,75.0,171.0,7.0,26.0,326.0
2013-03-07 09:00:00,223.0,304.0,168.0,208.0,6.099,26.0,379.0
2013-03-07 10:00:00,274.0,345.0,140.0,240.0,6.0,26.0,418.0
2013-03-07 11:00:00,301.0,362.0,123.0,219.0,6.9,26.0,439.0
2013-03-07 12:00:00,328.0,399.0,94.0,219.0,6.299,26.0,460.0
2013-03-07 13:00:00,315.0,357.0,85.0,219.0,4.099,36.0,450.0
2013-03-07 14:00:00,251.0,298.0,53.0,67.0,1.8,97.0,401.0
2013-03-07 15:00:00,161.0,170.0,59.0,93.0,2.1,99.0,332.0
2013-03-07 16:00:00,198.0,253.0,64.0,82.0,1.899,107.0,360.0
2013-03-07 17:00:00,222.0,284.0,77.0,111.0,2.299,107.0,378.0
2013-03-07 18:00:00,243.0,322.0,84.0,160.0,2.799,107.0,395.0
2013-03-07 19:00:00,272.0,364.0,91.0,213.0,3.799,16.0,417.0
2013-03-07 20:00:00,299.0,411.0,96.0,211.0,5.7,107.0,438.0
2013-03-07 21:00:00,318.0,427.0,87.0,211.0,5.2,107.0,452.0
2013-03-07 22:00:00,302.0,373.0,77.0,208.0,4.9,107.0,440.0
2013-03-07 23:00:00,278.0,350.0,79.0,187.0,5.299,107.0,422.0
2013-03-08 00:00:00,264.0,324.0,69.0,167.0,4.4,107.0,411.0
2013-03-08 01:00:00,248.0,279.0,71.0,189.0,4.5,107.0,398.0
2013-03-08 02:00:00,254.0,303.0,68.0,177.0,4.2,107.0,403.0
2013-03-08 03:00:00,251.0,299.0,64.0,168.0,3.899,107.0,401.0
2013-03-08 04:00:00,247.0,282.0,68.0,175.0,4.7,107.0,398.0
2013-03-08 05:00:00,247.0,295.0,59.0,155.0,4.2,107.0,398.0
2013-03-08 06:00:00,240.0,274.0,65.0,166.0,4.299,107.0,392.0
2013-03-08 07:00:00,250.0,293.0,59.0,170.0,4.9,107.0,400.0
2013-03-08 08:00:00,258.0,294.0,73.0,176.0,5.9,107.0,406.0
2013-03-08 09:00:00,260.0,317.0,83.0,175.0,5.0,107.0,408.0
2013-03-08 10:00:00,266.0,329.0,83.1096,179.2269,2.7,107.0,412.0
2013-03-08 11:00:00,233.0,262.0,77.0,145.0,2.7,107.0,387.0
2013-03-08 12:00:00,273.0,386.0,85.0,239.0,3.5,107.0,418.0
2013-03-08 13:00:00,222.0,268.0,50.0,122.0,2.0,107.0,378.0
2013-03-08 14:00:00,152.0,232.0,48.0,64.0,1.3,107.0,325.0
2013-03-08 15:00:00,179.0,400.0,70.0,90.0,2.2,107.0,362.0
2013-03-08 16:00:00,245.0,542.0,87.0,158.0,3.0,106.0,540.0
2013-03-08 17:00:00,169.0,298.0,59.0,115.0,1.899,106.0,338.0
2013-03-08 18:00:00,124.0,200.0,43.0,103.0,1.3,106.0,303.0
2013-03-08 19:00:00,95.0,113.0,34.0,85.0,1.0,106.0,217.0
2013-03-08 20:00:00,85.0,102.0,35.0,77.0,1.0,106.0,183.0
2013-03-08 21:00:00,95.0,129.0,36.0,97.0,1.1,106.0,217.0
2013-03-08 22:00:00,84.0,88.0,32.0,79.0,1.1,106.0,180.0
2013-03-08 23:00:00,95.0,107.0,35.0,117.0,1.3,106.0,217.0
2013-03-09 00:00:00,86.0,90.0,41.0,103.0,1.7,106.0,187.0
2013-03-09 01:00:00,54.0,72.0,48.0,72.0,1.8,106.0,109.0
2013-03-09 02:00:00,92.0,101.0,48.0,84.0,1.6,106.0,207.0
2013-03-09 03:00:00,91.0,97.0,48.0,93.0,1.3,106.0,203.0
2013-03-09 04:00:00,94.0,102.0,42.0,97.0,1.3,106.0,213.0
2013-03-09 05:00:00,98.0,101.0,47.0,97.0,2.2,106.0,227.0
2013-03-09 06:00:00,96.0,118.0,40.0,100.0,2.2,106.0,220.0
2013-03-09 07:00:00,101.0,123.0,43.0,91.0,2.2,106.0,237.0
2013-03-09 08:00:00,106.0,124.0,46.0,92.0,2.0,106.0,253.0
2013-03-09 09:00:00,110.0,236.0,57.0,96.0,2.0,106.0,267.0
2013-03-09 10:00:00,86.0,947.0,19.0,15.0,0.4,106.0,1046.0
2013-03-09 11:00:00,57.0,983.0,3.0,9.0,0.3,106.0,1091.0
2013-03-09 12:00:00,87.0,957.0,3.0,8.0,0.3,106.0,1059.0
2013-03-09 13:00:00,69.0,957.0,3.0,8.0,0.3,106.0,1059.0
2013-03-09 14:00:00,51.0,957.0,3.0,6.0,0.3,103.0,1059.0
2013-03-09 15:00:00,34.0,438.0,3.0,7.0,0.3,96.0,410.0
2013-03-09 16:00:00,20.0,238.0,3.0,8.0,0.4,96.0,192.0
2013-03-09 17:00:00,12.0,154.0,3.0,8.0,0.4,96.0,136.0
2013-03-09 18:00:00,12.0,111.0,3.0,12.0,0.4,96.0,107.0
2013-03-09 19:00:00,18.0,113.0,3.0,17.0,0.4,96.0,109.0
2013-03-09 20:00:00,15.0,83.0,3.0,15.0,0.4,96.0,96.0
2013-03-09 21:00:00,15.0,76.0,3.0,9.0,0.4,96.0,96.0
2013-03-09 22:00:00,11.0,47.0,3.0,7.0,0.4,96.0,96.0
2013-03-09 23:00:00,9.0,24.0,3.0,7.0,0.4,96.0,96.0
2013-03-10 00:00:00,3.0,8.0,3.0,7.0,0.4,96.0,96.0
2013-03-10 01:00:00,8.0,9.0,3.0,6.0,0.4,96.0,96.0
2013-03-10 02:00:00,3.0,7.0,3.0,12.0,0.4,96.0,96.0
2013-03-10 03:00:00,16.0,47.0,6.0,65.0,0.9,96.0,96.0
2013-03-10 04:00:00,31.0,58.0,9.0,85.0,1.0,96.0,96.0
2013-03-10 05:00:00,37.0,56.0,14.0,71.0,0.9,96.0,96.0
2013-03-10 06:00:00,29.0,64.0,26.0,81.0,1.0,96.0,96.0
2013-03-10 07:00:00,24.0,42.0,28.0,60.0,0.8,96.0,96.0
2013-03-10 08:00:00,26.0,64.0,24.0,64.0,0.9,96.0,96.0
2013-03-10 09:00:00,22.0,41.0,16.0,39.0,0.6,96.0,96.0
2013-03-10 10:00:00,21.0,55.0,13.0,25.0,0.7,96.0,96.0
2013-03-10 11:00:00,29.0,64.0,20.0,25.0,0.9,96.0,96.0
2013-03-10 12:00:00,35.0,62.0,20.0,24.0,0.7,96.0,96.0
2013-03-10 13:00:00,29.0,57.0,17.0,22.0,0.6,96.0,96.0
2013-03-10 14:00:00,35.0,59.0,12.0,20.0,0.6,96.0,96.0
2013-03-10 15:00:00,42.0,70.0,11.0,20.0,0.6,103.0,104.0
2013-03-10 16:00:00,45.0,82.0,11.0,22.0,0.6,103.0,104.0
2013-03-10 17:00:00,42.0,81.0,12.0,23.0,0.6,103.0,104.0
2013-03-10 18:00:00,54.0,109.0,16.0,35.0,0.7,103.0,106.0
2013-03-10 19:00:00,68.0,132.0,24.0,52.0,0.9,103.0,127.0
2013-03-10 20:00:00,85.0,141.0,36.0,65.0,1.0,103.0,183.0
2013-03-10 21:00:00,98.0,164.0,52.0,105.0,1.3,103.0,227.0
2013-03-10 22:00:00,106.0,172.0,54.0,107.0,1.3,103.0,253.0
2013-03-10 23:00:00,110.0,169.0,51.0,90.0,1.399,103.0,267.0
2013-03-11 00:00:00,125.0,184.0,51.0,79.0,1.3,103.0,304.0
2013-03-11 01:00:00,127.0,203.0,45.0,90.0,1.5,103.0,305.0
2013-03-11 02:00:00,128.0,213.0,43.0,98.0,1.7,103.0,306.0
2013-03-11 03:00:00,114.0,160.0,38.0,93.0,1.7,103.0,280.0
2013-03-11 04:00:00,80.0,115.0,32.0,88.0,1.899,103.0,167.0
2013-03-11 05:00:00,100.0,160.0,34.0,90.0,1.899,103.0,233.0
2013-03-11 06:00:00,82.0,121.0,33.0,86.0,2.5,103.0,173.0
2013-03-11 07:00:00,98.0,145.0,35.0,89.0,2.299,103.0,227.0
2013-03-11 08:00:00,100.0,161.0,40.0,94.0,2.799,103.0,233.0
2013-03-11 09:00:00,122.0,188.0,56.0,106.0,3.0,103.0,302.0
2013-03-11 10:00:00,123.0,178.0,62.0,111.0,2.399,103.0,302.0
2013-03-11 11:00:00,123.0,170.0,68.0,116.0,2.299,103.0,302.0
2013-03-11 12:00:00,134.0,182.0,75.0,127.0,2.299,103.0,311.0
2013-03-11 13:00:00,136.0,165.0,84.0,118.0,2.0,103.0,312.0
2013-03-11 14:00:00,124.0,159.0,98.0,74.0,1.3,103.0,303.0
2013-03-11 15:00:00,124.0,166.0,124.0,76.0,1.7,103.0,303.0
2013-03-11 16:00:00,141.0,184.0,137.0,92.0,1.8,103.0,316.0
2013-03-11 17:00:00,148.0,208.0,163.0,103.0,2.1,96.0,322.0
2013-03-11 18:00:00,170.0,245.0,192.0,118.0,2.6,80.0,338.0
2013-03-11 19:00:00,192.0,271.0,192.0,135.0,2.799,58.0,355.0
2013-03-11 20:00:00,197.0,277.0,188.0,140.0,2.7,53.0,359.0
2013-03-11 21:00:00,201.0,276.0,184.0,144.0,2.799,53.0,362.0
2013-03-11 22:00:00,204.0,293.0,179.0,144.0,2.799,53.0,365.0
2013-03-11 23:00:00,219.0,307.0,151.0,137.0,2.7,53.0,376.0
2013-03-12 00:00:00,167.0,243.0,64.0,113.0,2.0,53.0,336.0
2013-03-12 01:00:00,112.0,179.0,38.0,102.0,1.399,53.0,273.0
2013-03-12 02:00:00,113.0,160.0,43.0,102.0,1.5,53.0,277.0
2013-03-12 03:00:00,118.0,169.0,61.0,104.0,1.7,53.0,293.0
2013-03-12 04:00:00,128.0,198.0,56.0,103.0,2.2,53.0,306.0
2013-03-12 05:00:00,141.0,231.0,25.0,105.0,2.399,53.0,316.0
2013-03-12 06:00:00,148.0,164.0,22.0,106.0,2.5,53.0,322.0
2013-03-12 07:00:00,146.0,164.0,21.0,104.0,2.6,53.0,320.0
2013-03-12 08:00:00,128.0,164.0,19.0,102.0,2.0,53.0,306.0
2013-03-12 09:00:00,124.0,95.0,16.0,98.0,2.0,53.0,303.0
2013-03-12 10:00:00,132.0,96.0,14.0,98.0,2.2,53.0,309.0
2013-03-12 11:00:00,134.0,94.0,15.0,101.0,2.0,53.0,311.0
2013-03-12 12:00:00,136.0,103.0,17.0,101.0,2.1,53.0,312.0
2013-03-12 13:00:00,156.0,116.0,21.0,103.0,2.2,53.0,328.0
2013-03-12 14:00:00,152.0,108.0,20.0,96.0,2.0,53.0,325.0
2013-03-12 15:00:00,140.0,92.0,25.0,85.0,1.6,43.0,315.0
2013-03-12 16:00:00,150.0,115.0,24.0,91.0,1.899,32.0,323.0
2013-03-12 17:00:00,152.0,103.0,27.0,96.0,1.8,22.0,325.0
2013-03-12 18:00:00,125.0,132.0,25.0,100.0,1.899,10.0,304.0
2013-03-12 19:00:00,131.0,151.0,20.0,114.0,2.399,10.0,308.0
2013-03-12 20:00:00,139.0,159.0,22.0,118.0,2.6,10.0,315.0
2013-03-12 21:00:00,145.0,110.0,22.0,102.0,1.8,10.0,319.0
2013-03-12 22:00:00,128.0,103.0,21.0,96.0,1.899,10.0,306.0
2013-03-12 23:00:00,145.0,109.0,19.0,102.0,2.6,10.0,319.0
2013-03-13 00:00:00,88.0,88.0,17.0,85.0,1.8,11.0,193.0
2013-03-13 01:00:00,44.0,44.0,13.0,60.0,1.0,26.0,73.0
2013-03-13 02:00:00,14.0,14.0,13.0,20.0,0.5,35.0,35.0
2013-03-13 03:00:00,12.0,12.0,10.0,19.0,0.3,35.0,35.0
2013-03-13 04:00:00,12.0,14.0,11.0,19.0,0.3,47.0,47.0
2013-03-13 05:00:00,12.0,14.0,11.0,33.0,0.6,47.0,47.0
2013-03-13 06:00:00,14.0,14.0,9.0,49.0,0.8,47.0,47.0
2013-03-13 07:00:00,14.0,14.0,8.0,61.0,0.8,47.0,47.0
2013-03-13 08:00:00,18.0,36.0,12.0,62.0,1.0,47.0,50.0
2013-03-13 09:00:00,24.0,37.0,17.0,45.0,0.9,47.0,47.0
2013-03-13 10:00:00,15.0,15.0,13.0,23.0,0.8,69.0,69.0
2013-03-13 11:00:00,14.0,6.0,9.0,19.0,0.5,75.0,75.0
2013-03-13 12:00:00,3.0,9.0,7.0,20.0,0.5,78.0,78.0
2013-03-13 13:00:00,6.0,10.0,6.0,22.0,0.5,80.0,80.0
2013-03-13 14:00:00,18.0,6.0,5.0,18.0,0.4,86.0,86.0
2013-03-13 15:00:00,6.0,8.0,5.0,22.0,0.5,86.0,86.0
2013-03-13 16:00:00,12.0,16.0,5.0,30.0,0.5,86.0,86.0
2013-03-13 17:00:00,28.0,38.0,7.0,35.0,0.5,86.0,86.0
2013-03-13 18:00:00,38.0,51.0,8.0,44.0,0.6,86.0,86.0
2013-03-13 19:00:00,47.0,73.0,10.0,57.0,0.7,86.0,86.0
2013-03-13 20:00:00,57.0,79.0,13.0,80.0,0.9,86.0,95.0
2013-03-13 21:00:00,53.0,73.0,12.0,89.0,1.0,86.0,88.0
2013-03-13 22:00:00,70.0,102.0,21.0,105.0,1.2,86.0,133.0
2013-03-13 23:00:00,67.0,88.0,19.0,98.0,1.1,86.0,123.0
2013-03-14 00:00:00,69.0,93.0,17.0,79.0,1.2,86.0,130.0
2013-03-14 01:00:00,75.0,102.0,17.0,62.0,1.399,86.0,150.0
2013-03-14 02:00:00,80.0,88.0,14.0,70.0,1.6,86.0,167.0
2013-03-14 03:00:00,62.0,64.0,14.0,71.0,1.5,86.0,107.0
2013-03-14 04:00:00,71.0,55.0,12.0,73.0,1.3,86.0,137.0
2013-03-14 05:00:00,54.0,63.0,13.0,72.0,1.2,86.0,90.0
2013-03-14 06:00:00,64.0,52.0,15.0,71.0,1.2,86.0,113.0
2013-03-14 07:00:00,76.0,99.0,13.0,80.0,2.399,86.0,153.0
2013-03-14 08:00:00,86.0,91.0,18.0,81.0,2.399,86.0,187.0
2013-03-14 09:00:00,91.0,96.0,24.0,79.0,2.1,86.0,203.0
2013-03-14 10:00:00,76.0,92.0,33.0,72.0,1.899,86.0,153.0
2013-03-14 11:00:00,82.0,96.0,42.0,73.0,1.7,86.0,173.0
2013-03-14 12:00:00,113.0,116.0,42.0,81.0,1.6,86.0,277.0
2013-03-14 13:00:00,98.0,118.0,58.0,74.0,1.3,86.0,227.0
2013-03-14 14:00:00,90.0,103.0,102.0,52.0,1.0,85.0,200.0
2013-03-14 15:00:00,84.0,97.0,100.0,52.0,1.1,80.0,180.0
2013-03-14 16:00:00,108.0,111.0,95.0,58.0,1.1,78.0,260.0
2013-03-14 17:00:00,117.0,129.0,96.0,71.0,1.3,72.0,290.0
2013-03-14 18:00:00,135.0,156.0,88.0,82.0,1.5,67.0,312.0
2013-03-14 19:00:00,149.0,176.0,77.0,101.0,1.7,67.0,322.0
2013-03-14 20:00:00,148.0,166.0,74.0,116.0,1.7,67.0,322.0
2013-03-14 21:00:00,147.0,181.0,66.0,118.0,1.899,67.0,321.0
2013-03-14 22:00:00,166.0,204.0,66.0,120.0,2.2,67.0,335.0
2013-03-14 23:00:00,173.0,222.0,69.0,120.0,2.299,67.0,341.0
2013-03-15 00:00:00,184.0,220.0,61.0,111.0,2.6,67.0,349.0
2013-03-15 01:00:00,188.0,211.0,49.0,105.0,3.7,67.0,352.0
2013-03-15 02:00:00,159.0,176.0,50.0,96.0,2.7,67.0,330.0
