date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-05 09:00:00,114.0,133.0,93.0,86.0,3.2,99.0,280.0
2013-03-05 10:00:00,127.0,154.0,86.0,105.0,3.399,99.0,305.0
2013-03-05 11:00:00,142.0,163.0,84.0,114.0,2.899,99.0,317.0
2013-03-05 12:00:00,151.0,164.0,88.0,133.0,3.0,14.0,324.0
2013-03-05 13:00:00,161.0,180.0,88.0,156.0,3.2,99.0,332.0
2013-03-05 14:00:00,182.0,184.0,92.0,168.0,3.2,99.0,348.0
2013-03-05 15:00:00,198.0,200.0,108.0,135.0,2.299,99.0,360.0
2013-03-05 16:00:00,168.0,198.0,109.0,94.0,1.8,99.0,337.0
2013-03-05 17:00:00,150.0,179.0,109.0,72.0,1.6,94.0,323.0
2013-03-05 18:00:00,147.0,170.0,105.0,86.0,1.8,94.0,321.0
2013-03-05 19:00:00,162.0,179.0,90.0,155.0,2.799,94.0,332.0
2013-03-05 20:00:00,198.0,216.0,61.0,145.0,2.5,94.0,360.0
2013-03-05 21:00:00,199.0,200.0,58.0,140.0,3.1,94.0,361.0
2013-03-05 22:00:00,184.0,201.0,57.0,137.0,3.399,94.0,349.0
2013-03-05 23:00:00,186.0,197.0,59.0,131.0,3.2,94.0,351.0
2013-03-06 00:00:00,187.0,198.0,68.0,129.0,3.299,94.0,352.0
2013-03-06 01:00:00,198.0,199.0,67.0,134.0,3.399,94.0,360.0
2013-03-06 02:00:00,199.0,226.0,87.0,124.0,2.799,94.0,361.0
2013-03-06 03:00:00,173.0,186.0,87.0,122.0,2.5,94.0,341.0
2013-03-06 04:00:00,157.0,162.0,68.0,133.0,2.5,94.0,328.0
2013-03-06 05:00:00,151.0,165.0,82.0,133.0,2.5,94.0,324.0
2013-03-06 06:00:00,184.0,155.0,79.0,130.0,2.6,94.0,349.0
2013-03-06 07:00:00,160.0,164.0,112.0,130.0,2.899,94.0,331.0
2013-03-06 08:00:00,197.0,198.0,109.0,113.0,2.6,94.0,359.0
2013-03-06 09:00:00,158.0,192.0,88.0,105.0,2.6,94.0,329.0
2013-03-06 10:00:00,145.0,174.0,84.0,103.0,2.6,94.0,319.0
2013-03-06 11:00:00,175.0,178.0,89.0,109.0,2.799,94.0,342.0
2013-03-06 12:00:00,186.0,201.0,106.0,113.0,3.0,94.0,351.0
2013-03-06 13:00:00,199.0,204.0,119.0,122.0,3.0,94.0,361.0
2013-03-06 14:00:00,216.0,218.0,119.0,129.0,3.0,94.0,374.0
2013-03-06 15:00:00,195.0,226.0,143.0,129.0,3.0,94.0,358.0
2013-03-06 16:00:00,229.0,232.0,144.0,140.0,3.299,94.0,384.0
2013-03-06 17:00:00,235.0,243.0,150.0,141.0,3.2,66.0,388.0
2013-03-06 18:00:00,234.0,251.0,133.0,143.0,3.299,24.0,388.0
2013-03-06 19:00:00,239.0,255.0,97.0,141.0,3.299,24.0,392.0
2013-03-06 20:00:00,230.0,238.0,74.0,139.0,3.5,24.0,385.0
2013-03-06 21:00:00,196.0,227.0,69.0,137.0,3.6,24.0,358.0
2013-03-06 22:00:00,202.0,232.0,73.0,130.0,3.7,24.0,363.0
2013-03-06 23:00:00,204.0,228.0,57.0,124.0,4.099,24.0,365.0
2013-03-07 00:00:00,209.0,230.0,62.0,123.0,4.299,24.0,368.0
2013-03-07 01:00:00,219.0,245.0,54.0,118.0,4.2,24.0,376.0
2013-03-07 02:00:00,259.0,276.0,55.0,119.0,4.2,24.0,407.0
2013-03-07 03:00:00,222.0,258.0,44.0,105.0,4.299,24.0,378.0
2013-03-07 04:00:00,215.0,240.0,29.0,95.0,4.299,24.0,373.0
2013-03-07 05:00:00,211.0,226.0,19.0,94.0,4.5,24.0,370.0
2013-03-07 06:00:00,214.0,223.0,18.0,94.0,4.9,24.0,372.0
2013-03-07 07:00:00,209.0,222.0,16.0,94.0,5.2,24.0,368.0
2013-03-07 08:00:00,243.0,220.0,28.0,92.0,6.9,24.0,395.0
2013-03-07 09:00:00,244.0,261.0,110.0,142.0,6.9,24.0,395.0
2013-03-07 10:00:00,296.0,314.0,136.0,210.0,7.7,24.0,435.0
2013-03-07 11:00:00,366.0,409.0,148.0,228.0,6.799,24.0,489.0
2013-03-07 12:00:00,390.0,412.0,161.0,230.0,5.7,24.0,508.0
2013-03-07 13:00:00,386.0,392.0,133.0,168.0,3.799,44.0,505.0
2013-03-07 14:00:00,285.0,293.0,99.0,114.0,3.399,93.0,427.0
2013-03-07 15:00:00,317.0,326.0,86.0,108.0,3.1,105.0,452.0
2013-03-07 16:00:00,240.0,319.0,55.0,68.0,1.8,107.0,392.0
2013-03-07 17:00:00,161.0,175.0,70.0,77.0,1.899,107.0,332.0
2013-03-07 18:00:00,206.0,214.0,67.0,87.0,1.8,107.0,366.0
2013-03-07 19:00:00,183.0,184.0,64.0,125.0,2.399,24.0,348.0
2013-03-07 20:00:00,178.0,196.0,87.0,165.0,3.7,107.0,345.0
2013-03-07 21:00:00,236.0,265.0,96.0,191.0,4.2,107.0,389.0
2013-03-07 22:00:00,301.0,352.0,66.0,192.0,4.9,107.0,439.0
2013-03-07 23:00:00,390.0,427.0,41.0,179.0,5.099,107.0,508.0
2013-03-08 00:00:00,437.0,416.0,88.0,189.0,5.7,107.0,544.0
2013-03-08 01:00:00,424.0,442.0,33.0,174.0,5.099,107.0,534.0
2013-03-08 02:00:00,456.0,411.0,22.0,168.0,5.599,107.0,558.0
2013-03-08 03:00:00,382.0,422.0,26.0,155.0,5.099,107.0,502.0
2013-03-08 04:00:00,377.0,305.0,31.0,142.0,4.299,107.0,498.0
2013-03-08 05:00:00,335.0,268.0,22.0,128.0,4.099,107.0,465.0
2013-03-08 06:00:00,3.0,3.0,31.0,88.0,7.4,107.0,168.0
2013-03-08 07:00:00,3.0,3.0,31.0,88.0,7.4,107.0,168.0
2013-03-08 08:00:00,3.0,3.0,31.0,88.0,7.4,107.0,168.0
2013-03-08 09:00:00,3.0,12.0,105.0,178.0,8.199,107.0,177.0
2013-03-08 10:00:00,266.0,373.0,116.2392,211.6643,4.9,107.0,412.0
2013-03-08 11:00:00,266.0,260.0,81.0,183.0,4.9,107.0,412.0
2013-03-08 12:00:00,167.0,192.0,47.0,126.0,2.5,107.0,336.0
2013-03-08 13:00:00,146.0,172.0,38.0,80.0,1.6,107.0,320.0
2013-03-08 14:00:00,207.0,356.0,66.0,93.0,2.899,107.0,367.0
2013-03-08 15:00:00,272.0,386.0,84.0,97.0,2.899,107.0,417.0
2013-03-08 16:00:00,162.0,211.0,59.0,68.0,1.7,103.0,332.0
2013-03-08 17:00:00,104.0,120.0,41.0,48.0,1.0,92.0,247.0
2013-03-08 18:00:00,84.0,89.0,36.0,43.0,0.9,92.0,180.0
2013-03-08 19:00:00,86.0,89.0,33.0,46.0,1.1,92.0,187.0
2013-03-08 20:00:00,61.0,94.0,37.0,58.0,1.1,92.0,103.0
2013-03-08 21:00:00,57.0,67.0,32.0,46.0,1.2,92.0,95.0
2013-03-08 22:00:00,90.0,92.0,47.0,64.0,1.7,92.0,200.0
2013-03-08 23:00:00,57.0,76.0,57.0,55.0,1.8,92.0,95.0
2013-03-09 00:00:00,55.0,71.0,58.0,55.0,1.899,92.0,95.0
2013-03-09 01:00:00,62.0,90.0,59.0,54.0,2.299,92.0,107.0
2013-03-09 02:00:00,76.0,107.0,43.0,58.0,2.5,92.0,153.0
2013-03-09 03:00:00,82.0,101.0,32.0,62.0,2.7,92.0,173.0
2013-03-09 04:00:00,80.0,83.0,21.0,58.0,2.6,92.0,167.0
2013-03-09 05:00:00,80.0,89.0,19.0,56.0,2.799,92.0,167.0
2013-03-09 06:00:00,84.0,93.0,27.0,65.0,2.799,92.0,180.0
2013-03-09 07:00:00,113.0,124.0,60.0,86.0,2.7,92.0,277.0
2013-03-09 08:00:00,119.0,140.0,70.0,86.0,2.5,92.0,297.0
2013-03-09 09:00:00,117.0,163.0,82.0,83.0,2.399,92.0,290.0
2013-03-09 10:00:00,141.0,272.0,86.0,79.0,2.1,92.0,316.0
2013-03-09 11:00:00,104.0,605.0,42.0,43.0,1.1,92.0,619.0
2013-03-09 12:00:00,87.0,839.0,6.0,20.0,0.5,92.0,911.0
2013-03-09 13:00:00,67.0,839.0,3.0,19.0,0.5,92.0,911.0
2013-03-09 14:00:00,46.0,634.0,3.0,18.0,0.4,84.0,655.0
2013-03-09 15:00:00,25.0,390.0,3.0,18.0,0.4,84.0,350.0
2013-03-09 16:00:00,16.0,234.0,3.0,17.0,0.4,84.0,189.0
2013-03-09 17:00:00,18.0,183.0,3.0,19.0,0.4,84.0,155.0
2013-03-09 18:00:00,17.0,154.0,3.0,17.0,0.4,85.0,136.0
2013-03-09 19:00:00,16.0,103.0,3.0,19.0,0.4,85.0,102.0
2013-03-09 20:00:00,18.0,129.0,3.0,16.0,0.4,85.0,119.0
2013-03-09 21:00:00,12.0,70.0,3.0,19.0,0.4,85.0,85.0
2013-03-09 22:00:00,10.0,45.0,3.0,16.0,0.3,85.0,85.0
2013-03-09 23:00:00,3.0,26.0,4.0,16.0,0.4,85.0,85.0
2013-03-10 00:00:00,9.0,61.0,5.0,24.0,0.4,85.0,85.0
2013-03-10 01:00:00,6.0,32.0,6.0,29.0,0.4,85.0,85.0
2013-03-10 02:00:00,10.0,63.0,7.0,42.0,0.4,85.0,85.0
2013-03-10 03:00:00,12.0,14.0,8.0,49.0,0.9,85.0,85.0
2013-03-10 04:00:00,19.0,56.0,6.0,49.0,0.9,85.0,85.0
2013-03-10 05:00:00,18.0,47.0,9.0,67.0,1.3,85.0,85.0
2013-03-10 06:00:00,19.0,34.0,9.0,68.0,1.399,85.0,85.0
2013-03-10 07:00:00,26.0,50.0,7.0,63.0,1.5,85.0,85.0
2013-03-10 08:00:00,27.0,41.0,22.0,61.0,1.0,85.0,85.0
2013-03-10 09:00:00,24.0,44.0,39.0,49.0,0.8,85.0,85.0
2013-03-10 10:00:00,27.0,76.0,27.0,35.0,0.9,85.0,85.0
2013-03-10 11:00:00,31.0,70.0,24.0,27.0,0.8,85.0,85.0
2013-03-10 12:00:00,30.0,65.0,25.0,26.0,0.6,85.0,85.0
2013-03-10 13:00:00,33.0,59.0,20.0,20.0,0.5,85.0,85.0
2013-03-10 14:00:00,34.0,36.0,18.0,19.0,0.5,91.0,91.0
2013-03-10 15:00:00,38.0,60.0,16.0,17.0,0.4,97.0,97.0
2013-03-10 16:00:00,32.0,53.0,20.0,19.0,0.4,97.0,97.0
2013-03-10 17:00:00,45.0,68.0,23.0,25.0,0.5,97.0,97.0
2013-03-10 18:00:00,54.0,70.0,23.0,27.0,0.6,97.0,97.0
2013-03-10 19:00:00,67.0,105.0,29.0,37.0,0.7,97.0,123.0
2013-03-10 20:00:00,78.0,117.0,34.0,67.0,1.0,97.0,160.0
2013-03-10 21:00:00,87.0,118.0,37.0,78.0,1.2,97.0,190.0
2013-03-10 22:00:00,95.0,133.0,43.0,89.0,1.399,97.0,217.0
2013-03-10 23:00:00,98.0,124.0,39.0,88.0,1.5,97.0,227.0
2013-03-11 00:00:00,86.0,113.0,59.0,57.0,1.0,97.0,187.0
2013-03-11 01:00:00,96.0,122.0,66.0,64.0,1.2,97.0,220.0
2013-03-11 02:00:00,102.0,120.0,62.0,67.0,1.3,97.0,240.0
2013-03-11 03:00:00,104.0,121.0,68.0,66.0,1.2,97.0,247.0
2013-03-11 04:00:00,104.0,118.0,63.0,70.0,1.3,97.0,247.0
2013-03-11 05:00:00,108.0,110.0,52.0,65.0,1.3,97.0,260.0
2013-03-11 06:00:00,100.0,105.0,37.0,64.0,1.3,97.0,233.0
2013-03-11 07:00:00,88.0,95.0,35.0,72.0,1.3,97.0,193.0
2013-03-11 08:00:00,103.0,116.0,49.0,73.0,1.5,97.0,243.0
2013-03-11 09:00:00,113.0,138.0,85.0,78.0,1.7,97.0,277.0
2013-03-11 10:00:00,121.0,149.0,115.0,78.0,1.6,97.0,301.0
2013-03-11 11:00:00,142.0,148.0,128.0,81.0,1.7,97.0,317.0
2013-03-11 12:00:00,148.0,173.0,133.0,85.0,1.7,97.0,322.0
2013-03-11 13:00:00,136.0,157.0,122.0,74.0,1.399,97.0,312.0
2013-03-11 14:00:00,122.0,136.0,103.0,54.0,1.1,97.0,302.0
2013-03-11 15:00:00,110.0,120.0,100.0,57.0,1.1,93.0,267.0
2013-03-11 16:00:00,116.0,143.0,122.0,66.0,1.5,92.0,287.0
2013-03-11 17:00:00,141.0,202.0,154.0,76.0,2.0,92.0,316.0
2013-03-11 18:00:00,142.0,203.0,83.0,68.0,1.399,77.0,317.0
2013-03-11 19:00:00,152.0,188.0,68.0,75.0,1.6,61.0,325.0
2013-03-11 20:00:00,166.0,202.0,77.0,101.0,1.899,61.0,335.0
2013-03-11 21:00:00,183.0,210.0,81.0,105.0,2.0,61.0,348.0
2013-03-11 22:00:00,140.0,142.0,66.0,91.0,1.5,61.0,315.0
2013-03-11 23:00:00,106.0,121.0,54.0,73.0,1.2,61.0,253.0
2013-03-12 00:00:00,103.0,137.0,53.0,70.0,1.3,61.0,243.0
2013-03-12 01:00:00,120.0,160.0,53.0,81.0,1.8,61.0,300.0
2013-03-12 02:00:00,132.0,152.0,54.0,78.0,2.1,61.0,309.0
2013-03-12 03:00:00,108.0,130.0,65.0,73.0,1.8,61.0,260.0
2013-03-12 04:00:00,122.0,143.0,56.0,71.0,1.8,61.0,302.0
2013-03-12 05:00:00,129.0,182.0,31.0,66.0,2.299,61.0,307.0
2013-03-12 06:00:00,140.0,142.0,16.0,76.0,2.6,61.0,315.0
2013-03-12 07:00:00,113.0,119.0,11.0,63.0,2.2,61.0,277.0
2013-03-12 08:00:00,122.0,119.0,9.0,61.0,1.899,61.0,302.0
2013-03-12 09:00:00,97.0,99.0,9.0,65.0,2.1,61.0,223.0
2013-03-12 10:00:00,135.0,100.0,12.0,74.0,2.299,61.0,312.0
2013-03-12 11:00:00,136.0,111.0,10.0,65.0,2.2,61.0,312.0
2013-03-12 12:00:00,122.0,122.0,12.0,72.0,2.399,61.0,302.0
2013-03-12 13:00:00,150.0,123.0,16.0,74.0,2.1,61.0,323.0
2013-03-12 14:00:00,146.0,104.0,21.0,74.0,1.899,56.0,320.0
2013-03-12 15:00:00,128.0,95.0,23.0,67.0,1.8,46.0,306.0
2013-03-12 16:00:00,134.0,102.0,26.0,71.0,1.899,43.0,311.0
2013-03-12 17:00:00,118.0,120.0,26.0,71.0,1.899,43.0,293.0
2013-03-12 18:00:00,139.0,120.0,36.0,76.0,1.7,31.0,315.0
2013-03-12 19:00:00,114.0,118.0,32.0,81.0,1.899,13.0,280.0
2013-03-12 20:00:00,141.0,118.0,31.0,79.0,2.1,13.0,316.0
2013-03-12 21:00:00,131.0,95.0,17.0,69.0,2.1,13.0,308.0
2013-03-12 22:00:00,142.0,88.0,8.0,46.0,2.299,13.0,317.0
2013-03-12 23:00:00,125.0,87.0,7.0,40.0,2.2,13.0,304.0
2013-03-13 00:00:00,39.0,39.0,26.0,31.0,0.7,42.0,65.0
2013-03-13 01:00:00,10.0,10.0,14.0,21.0,0.6,60.0,60.0
2013-03-13 02:00:00,3.0,6.0,7.0,16.0,0.4,67.0,67.0
2013-03-13 03:00:00,7.0,6.0,7.0,14.0,0.4,70.0,70.0
2013-03-13 04:00:00,10.0,10.0,8.0,15.0,0.5,70.0,70.0
2013-03-13 05:00:00,3.0,6.0,10.0,20.0,0.6,70.0,70.0
2013-03-13 06:00:00,8.0,12.0,16.0,35.0,0.6,70.0,70.0
2013-03-13 07:00:00,9.0,12.0,17.0,36.0,0.8,70.0,70.0
2013-03-13 08:00:00,12.0,17.0,22.0,54.0,0.8,70.0,70.0
2013-03-13 09:00:00,12.0,17.0,18.0,42.0,0.7,70.0,70.0
2013-03-13 10:00:00,3.0,24.0,12.0,35.0,0.6,70.0,70.0
2013-03-13 11:00:00,3.0,6.0,8.0,26.0,0.5,70.0,70.0
2013-03-13 12:00:00,19.0,22.0,7.0,23.0,0.5,73.0,73.0
2013-03-13 13:00:00,6.0,7.0,6.0,21.0,0.5,77.0,77.0
2013-03-13 14:00:00,3.0,9.0,7.0,21.0,0.5,80.0,80.0
2013-03-13 15:00:00,3.0,11.0,7.0,21.0,0.4,83.0,83.0
2013-03-13 16:00:00,18.0,6.0,7.0,25.0,0.5,83.0,83.0
2013-03-13 17:00:00,20.0,45.0,9.0,32.0,0.5,83.0,83.0
2013-03-13 18:00:00,14.0,23.0,12.0,40.0,0.6,83.0,83.0
2013-03-13 19:00:00,33.0,44.0,14.0,43.0,0.6,83.0,83.0
2013-03-13 20:00:00,35.0,44.0,14.0,42.0,0.7,83.0,83.0
2013-03-13 21:00:00,45.0,45.0,16.0,50.0,0.8,83.0,83.0
2013-03-13 22:00:00,40.0,46.0,17.0,57.0,0.8,83.0,83.0
2013-03-13 23:00:00,51.0,77.0,23.0,49.0,1.0,83.0,85.0
2013-03-14 00:00:00,68.0,95.0,16.0,48.0,1.399,83.0,127.0
2013-03-14 01:00:00,69.0,96.0,17.0,49.0,1.399,83.0,130.0
2013-03-14 02:00:00,57.0,65.0,15.0,48.0,1.399,83.0,95.0
2013-03-14 03:00:00,54.0,69.0,15.0,50.0,1.399,83.0,90.0
2013-03-14 04:00:00,58.0,74.0,19.0,51.0,1.399,83.0,97.0
2013-03-14 05:00:00,61.0,67.0,25.0,59.0,1.399,83.0,103.0
2013-03-14 06:00:00,62.0,72.0,27.0,62.0,1.5,83.0,107.0
2013-03-14 07:00:00,63.0,73.0,27.0,63.0,1.5,83.0,110.0
2013-03-14 08:00:00,75.0,78.0,22.0,55.0,1.5,83.0,150.0
2013-03-14 09:00:00,81.0,88.0,39.0,61.0,1.6,83.0,170.0
2013-03-14 10:00:00,91.0,116.0,48.0,64.0,1.7,83.0,203.0
2013-03-14 11:00:00,110.0,118.0,44.0,70.0,1.8,83.0,267.0
2013-03-14 12:00:00,95.0,111.0,53.0,68.0,1.5,83.0,217.0
2013-03-14 13:00:00,89.0,105.0,102.0,53.0,1.0,83.0,197.0
2013-03-14 14:00:00,86.0,100.0,118.0,44.0,0.9,83.0,187.0
2013-03-14 15:00:00,77.0,96.0,116.0,44.0,0.9,80.0,157.0
2013-03-14 16:00:00,97.0,103.0,118.0,48.0,1.0,75.0,223.0
2013-03-14 17:00:00,86.0,102.0,111.0,52.0,1.1,69.0,187.0
2013-03-14 18:00:00,92.0,103.0,91.0,60.0,1.1,69.0,207.0
2013-03-14 19:00:00,109.0,111.0,75.0,73.0,1.2,69.0,263.0
2013-03-14 20:00:00,93.0,115.0,74.0,87.0,1.399,69.0,210.0
2013-03-14 21:00:00,102.0,120.0,56.0,95.0,1.5,69.0,240.0
2013-03-14 22:00:00,112.0,138.0,41.0,94.0,1.7,69.0,273.0
2013-03-14 23:00:00,126.0,147.0,37.0,88.0,1.7,69.0,305.0
2013-03-15 00:00:00,134.0,156.0,25.0,82.0,1.8,69.0,311.0
2013-03-15 01:00:00,134.0,144.0,14.0,69.0,1.8,69.0,311.0
2013-03-15 02:00:00,160.0,169.0,12.0,74.0,2.2,69.0,331.0
