date,PM2.5,PM10,SO2,NO2,CO,O3,AQI
2013-03-03 05:00:00,79.0,102.0,48.0,89.0,2.299,2.0,163.0
2013-03-03 06:00:00,81.0,107.0,50.0,86.0,2.899,2.0,170.0
2013-03-03 07:00:00,90.0,140.0,45.0,83.0,3.799,2.0,200.0
2013-03-03 08:00:00,100.0,171.0,51.0,82.0,4.4,2.0,233.0
2013-03-03 09:00:00,108.0,181.0,97.0,89.0,3.299,2.0,260.0
2013-03-03 10:00:00,100.0,147.0,90.0,94.0,2.6,2.0,233.0
2013-03-03 11:00:00,97.0,135.0,78.0,98.0,2.399,2.0,223.0
2013-03-03 12:00:00,101.0,134.0,79.0,109.0,2.5,2.0,237.0
2013-03-03 13:00:00,107.0,147.0,60.0,102.0,1.899,11.0,257.0
2013-03-03 14:00:00,84.0,114.0,25.0,67.0,0.9,40.0,180.0
2013-03-03 15:00:00,43.0,82.0,15.0,49.0,0.6,53.0,82.0
2013-03-03 16:00:00,26.0,89.0,22.0,61.0,0.7,44.0,89.0
2013-03-03 17:00:00,50.0,132.0,21.0,67.0,0.7,42.0,121.0
2013-03-03 18:00:00,41.0,93.0,28.0,77.0,0.9,30.0,93.0
2013-03-03 19:00:00,68.0,196.0,69.0,131.0,1.899,2.0,164.0
2013-03-03 20:00:00,145.0,294.0,39.0,97.0,1.3,11.0,319.0
2013-03-03 21:00:00,79.0,91.0,17.0,69.0,0.7,24.0,163.0
2013-03-03 22:00:00,24.0,40.0,18.0,83.0,0.9,5.0,45.0
2013-03-03 23:00:00,17.0,52.0,25.0,89.0,1.1,2.0,55.0
2013-03-04 00:00:00,19.0,70.0,45.0,90.0,2.399,2.0,105.0
2013-03-04 01:00:00,44.0,117.0,49.0,89.0,2.299,2.0,111.0
2013-03-04 02:00:00,42.0,93.0,24.0,67.0,0.8,15.0,93.0
2013-03-04 03:00:00,18.0,29.0,17.0,50.0,0.6,35.0,35.0
2013-03-04 04:00:00,10.0,23.0,20.0,40.0,0.5,40.0,40.0
2013-03-04 05:00:00,12.0,34.0,22.0,43.0,0.5,33.0,34.0
2013-03-04 06:00:00,8.0,30.0,24.0,52.0,0.5,24.0,30.0
2013-03-04 07:00:00,8.0,32.0,28.0,68.0,0.8,5.0,40.0
2013-03-04 08:00:00,12.0,61.0,36.0,74.0,1.0,2.0,61.0
2013-03-04 09:00:00,19.0,50.0,40.0,66.0,0.9,16.0,50.0
2013-03-04 10:00:00,14.0,25.0,23.0,49.0,0.6,38.0,38.0
2013-03-04 11:00:00,4.0,9.0,19.0,47.0,0.5,44.0,44.0
2013-03-04 12:00:00,11.0,19.0,17.0,44.0,0.5,50.0,50.0
2013-03-04 13:00:00,3.0,8.0,12.0,41.0,0.4,58.0,58.0
2013-03-04 14:00:00,3.0,8.0,11.0,43.0,0.4,60.0,60.0
2013-03-04 15:00:00,10.0,16.0,15.0,53.0,0.5,52.0,52.0
2013-03-04 16:00:00,18.0,23.0,18.0,61.0,0.6,56.0,56.0
2013-03-04 17:00:00,22.0,70.0,15.0,68.0,0.6,58.0,70.0
2013-03-04 18:00:00,29.0,70.0,17.0,79.0,0.7,43.0,70.0
2013-03-04 19:00:00,33.0,73.0,17.0,86.0,0.7,32.0,73.0
2013-03-04 20:00:00,34.0,84.0,25.0,88.0,0.8,25.0,84.0
2013-03-04 21:00:00,44.0,88.0,43.0,97.0,1.0,10.0,88.0
2013-03-04 22:00:00,62.0,109.0,51.0,103.0,1.1,2.0,107.0
2013-03-04 23:00:00,70.0,116.0,62.0,106.0,1.2,60.0,133.0
2013-03-05 00:00:00,87.0,153.0,55.0,104.0,1.2,60.0,190.0
2013-03-05 01:00:00,100.0,170.0,64.0,101.0,1.399,60.0,233.0
2013-03-05 02:00:00,113.0,167.0,61.0,99.0,1.7,60.0,277.0
2013-03-05 03:00:00,129.0,179.0,61.0,92.0,1.899,60.0,307.0
2013-03-05 04:00:00,132.0,183.0,46.0,87.0,1.899,60.0,309.0
2013-03-05 05:00:00,128.0,189.0,55.0,87.0,2.0,60.0,306.0
2013-03-05 06:00:00,101.0,116.0,59.0,87.0,2.1,60.0,237.0
2013-03-05 07:00:00,99.0,142.0,54.0,83.0,2.7,60.0,230.0
2013-03-05 08:00:00,100.0,158.0,77.0,87.0,2.899,60.0,233.0
2013-03-05 09:00:00,108.0,178.0,108.0,92.0,3.1,60.0,260.0
2013-03-05 10:00:00,132.0,223.0,98.0,98.0,2.7,60.0,309.0
2013-03-05 11:00:00,138.0,198.0,78.0,94.0,1.899,60.0,314.0
2013-03-05 12:00:00,115.0,173.0,86.0,95.0,1.899,15.0,283.0
2013-03-05 13:00:00,3.0,6.0,82.0,62.0,1.7,60.0,101.0
2013-03-05 14:00:00,3.0,138.0,82.0,123.0,1.8,58.0,125.0
2013-03-05 15:00:00,3.0,183.0,89.0,139.0,1.899,58.0,155.0
2013-03-05 16:00:00,167.0,195.0,92.0,150.0,2.1,58.0,336.0
2013-03-05 17:00:00,168.0,201.0,80.0,167.0,2.299,43.0,337.0
2013-03-05 18:00:00,182.0,225.0,98.0,177.0,2.7,32.0,348.0
2013-03-05 19:00:00,209.0,270.0,100.0,179.0,3.0,25.0,368.0
2013-03-05 20:00:00,225.0,293.0,89.0,169.0,3.5,24.0,381.0
2013-03-05 21:00:00,237.0,316.0,100.0,168.0,4.799,24.0,390.0
2013-03-05 22:00:00,270.0,343.0,98.0,172.0,4.7,24.0,415.0
2013-03-05 23:00:00,268.0,328.0,106.0,158.0,4.2,24.0,414.0
2013-03-06 00:00:00,243.0,274.0,82.0,142.0,3.299,24.0,395.0
2013-03-06 01:00:00,213.0,239.0,76.0,137.0,3.0,24.0,372.0
2013-03-06 02:00:00,200.0,220.0,62.0,134.0,3.1,24.0,362.0
2013-03-06 03:00:00,206.0,233.0,62.0,130.0,3.899,24.0,366.0
2013-03-06 04:00:00,217.0,248.0,66.0,123.0,3.799,24.0,375.0
2013-03-06 05:00:00,216.0,234.0,63.0,121.0,2.899,24.0,374.0
2013-03-06 06:00:00,193.0,227.0,63.0,119.0,2.899,24.0,356.0
2013-03-06 07:00:00,198.0,241.0,62.0,114.0,3.299,24.0,360.0
2013-03-06 08:00:00,205.0,260.0,97.0,117.0,3.2,24.0,365.0
2013-03-06 09:00:00,212.0,274.0,104.0,104.0,3.1,24.0,371.0
2013-03-06 10:00:00,200.0,254.0,109.0,108.0,3.6,24.0,362.0
2013-03-06 11:00:00,218.0,278.0,124.0,116.0,3.399,24.0,375.0
2013-03-06 12:00:00,221.0,285.0,118.0,122.0,3.1,24.0,378.0
2013-03-06 13:00:00,246.0,295.0,118.0,127.0,2.799,24.0,397.0
2013-03-06 14:00:00,246.0,273.0,118.0,125.0,2.5,18.0,397.0
2013-03-06 15:00:00,239.0,259.0,137.0,134.0,2.799,13.0,392.0
2013-03-06 16:00:00,249.0,298.0,138.0,158.0,3.5,3.0,399.0
2013-03-06 17:00:00,259.0,330.0,141.0,152.0,3.2,3.0,407.0
2013-03-06 18:00:00,248.0,311.0,136.0,147.0,3.2,3.0,398.0
2013-03-06 19:00:00,244.0,317.0,130.0,146.0,3.6,3.0,395.0
2013-03-06 20:00:00,251.0,332.0,134.0,146.0,3.6,3.0,401.0
2013-03-06 21:00:00,253.0,313.0,126.0,141.0,3.799,3.0,402.0
2013-03-06 22:00:00,266.0,322.0,133.0,138.0,4.0,3.0,412.0
2013-03-06 23:00:00,266.0,328.0,104.0,129.0,4.299,3.0,412.0
2013-03-07 00:00:00,270.0,347.0,108.0,129.0,4.5,3.0,415.0
2013-03-07 01:00:00,276.0,349.0,99.0,124.0,4.2,3.0,420.0
2013-03-07 02:00:00,257.0,323.0,82.0,118.0,4.2,3.0,405.0
2013-03-07 03:00:00,237.0,310.0,47.0,109.0,4.4,3.0,390.0
2013-03-07 04:00:00,238.0,310.0,41.0,103.0,4.9,3.0,391.0
2013-03-07 05:00:00,242.0,309.0,35.0,103.0,6.299,3.0,394.0
2013-03-07 06:00:00,254.0,325.0,35.0,102.0,6.9,3.0,403.0
2013-03-07 07:00:00,266.0,337.0,36.0,103.0,8.099,3.0,412.0
2013-03-07 08:00:00,333.0,414.0,54.0,114.0,8.4,3.0,464.0
2013-03-07 09:00:00,379.0,506.0,138.0,137.0,7.9,3.0,499.0
2013-03-07 10:00:00,370.0,504.0,137.0,167.0,7.099,3.0,492.0
2013-03-07 11:00:00,399.0,493.0,146.0,176.0,6.2,3.0,515.0
2013-03-07 12:00:00,347.0,401.0,136.0,173.0,4.5,3.0,475.0
2013-03-07 13:00:00,276.0,295.0,81.0,170.0,3.799,5.0,420.0
2013-03-07 14:00:00,202.0,240.0,84.0,133.0,2.899,35.0,363.0
2013-03-07 15:00:00,244.0,246.0,57.0,96.0,2.1,48.0,395.0
2013-03-07 16:00:00,3.0,6.0,52.0,70.0,1.8,68.0,90.0
2013-03-07 17:00:00,3.0,6.0,70.0,88.0,2.2,68.0,102.0
2013-03-07 18:00:00,3.0,258.0,77.0,130.0,2.7,68.0,208.0
2013-03-07 19:00:00,122.0,310.0,77.0,161.0,3.1,2.0,302.0
2013-03-07 20:00:00,188.0,332.0,78.0,176.0,3.6,68.0,352.0
2013-03-07 21:00:00,251.0,341.0,86.0,174.0,3.899,68.0,401.0
2013-03-07 22:00:00,236.0,342.0,83.0,176.0,4.099,68.0,389.0
2013-03-07 23:00:00,316.0,336.0,80.0,174.0,5.799,68.0,451.0
2013-03-08 00:00:00,158.0,358.0,77.0,174.0,6.5,68.0,329.0
2013-03-08 01:00:00,350.0,354.0,75.0,168.0,6.799,68.0,477.0
2013-03-08 02:00:00,313.0,373.0,62.0,151.0,6.0,68.0,448.0
2013-03-08 03:00:00,299.0,324.0,56.0,147.0,6.9,68.0,438.0
2013-03-08 04:00:00,287.0,342.0,58.0,144.0,7.5,68.0,428.0
2013-03-08 05:00:00,313.0,335.0,55.0,144.0,7.5,68.0,448.0
2013-03-08 06:00:00,302.0,336.0,48.0,134.0,7.599,68.0,440.0
2013-03-08 07:00:00,299.0,337.0,43.0,129.0,8.5,68.0,438.0
2013-03-08 08:00:00,290.0,355.0,66.0,127.0,10.0,68.0,431.0
2013-03-08 09:00:00,56.0,108.0,132.0,154.0,10.0,68.0,200.0
2013-03-08 10:00:00,277.0,360.0,122.2368,188.6707,7.299,68.0,421.0
2013-03-08 11:00:00,297.0,346.0,83.0,192.0,7.299,68.0,436.0
2013-03-08 12:00:00,248.0,255.0,53.0,142.0,4.4,68.0,398.0
2013-03-08 13:00:00,195.0,254.0,40.0,96.0,2.5,68.0,358.0
2013-03-08 14:00:00,179.0,236.0,39.0,81.0,1.899,68.0,345.0
2013-03-08 15:00:00,289.0,476.0,75.0,112.0,3.7,68.0,458.0
2013-03-08 16:00:00,215.0,400.0,77.0,98.0,2.6,67.0,373.0
2013-03-08 17:00:00,142.0,242.0,58.0,78.0,1.7,56.0,317.0
2013-03-08 18:00:00,118.0,171.0,45.0,72.0,1.3,56.0,293.0
2013-03-08 19:00:00,75.0,127.0,40.0,68.0,1.2,56.0,150.0
2013-03-08 20:00:00,91.0,138.0,37.0,75.0,1.3,56.0,203.0
2013-03-08 21:00:00,95.0,123.0,38.0,77.0,1.3,56.0,217.0
2013-03-08 22:00:00,82.0,102.0,34.0,75.0,1.3,56.0,173.0
2013-03-08 23:00:00,85.0,117.0,43.0,78.0,1.7,56.0,183.0
2013-03-09 00:00:00,83.0,94.0,50.0,72.0,1.899,56.0,177.0
2013-03-09 01:00:00,87.0,88.0,45.0,67.0,2.0,56.0,190.0
2013-03-09 02:00:00,68.0,106.0,42.0,69.0,2.2,56.0,127.0
2013-03-09 03:00:00,108.0,111.0,42.0,77.0,2.6,56.0,260.0
2013-03-09 04:00:00,95.0,119.0,33.0,82.0,2.6,56.0,217.0
2013-03-09 05:00:00,94.0,137.0,36.0,82.0,2.6,56.0,213.0
2013-03-09 06:00:00,106.0,143.0,34.0,83.0,2.6,56.0,253.0
2013-03-09 07:00:00,101.0,159.0,41.0,79.0,3.1,56.0,237.0
2013-03-09 08:00:00,105.0,175.0,48.0,76.0,3.5,56.0,250.0
2013-03-09 09:00:00,105.0,166.0,80.0,76.0,1.899,56.0,250.0
2013-03-09 10:00:00,149.0,499.0,84.0,62.0,1.8,56.0,486.0
2013-03-09 11:00:00,87.0,829.0,36.0,34.0,0.7,56.0,899.0
2013-03-09 12:00:00,74.0,629.0,9.4248,20.53,0.2,56.0,649.0
2013-03-09 13:00:00,76.0,629.0,5.0,17.0,0.2,63.0,649.0
2013-03-09 14:00:00,74.0,629.0,4.0,16.0,0.2,69.0,649.0
2013-03-09 15:00:00,41.0,629.0,3.0,14.0,0.2,69.0,649.0
2013-03-09 16:00:00,26.0,344.0,3.0,14.0,0.2,69.0,294.0
2013-03-09 17:00:00,14.0,193.0,3.0,16.0,0.2,69.0,162.0
2013-03-09 18:00:00,11.0,151.0,4.0,22.0,0.3,69.0,134.0
2013-03-09 19:00:00,14.0,120.0,4.0,22.0,0.3,69.0,113.0
2013-03-09 20:00:00,23.0,93.0,6.0,22.0,0.3,69.0,93.0
2013-03-09 21:00:00,14.0,68.0,7.0,24.0,0.4,69.0,69.0
2013-03-09 22:00:00,17.0,54.0,6.0,27.0,0.4,69.0,69.0
2013-03-09 23:00:00,12.0,44.0,10.0,37.0,0.5,69.0,69.0
2013-03-10 00:00:00,19.0,44.0,8.0,46.0,0.5,69.0,69.0
2013-03-10 01:00:00,13.0,31.0,8.0,48.0,0.5,69.0,69.0
2013-03-10 02:00:00,21.0,29.0,9.0,49.0,0.6,69.0,69.0
2013-03-10 03:00:00,16.0,35.0,8.0,55.0,0.6,69.0,69.0
2013-03-10 04:00:00,22.0,30.0,8.0,62.0,0.7,69.0,69.0
2013-03-10 05:00:00,16.0,20.0,8.0,66.0,0.9,69.0,69.0
2013-03-10 06:00:00,14.0,38.0,11.0,71.0,1.0,69.0,69.0
2013-03-10 07:00:00,30.0,59.0,27.0,78.0,1.399,69.0,70.0
2013-03-10 08:00:00,26.0,58.0,28.0,70.0,1.1,69.0,69.0
2013-03-10 09:00:00,21.0,64.0,22.0,58.0,0.8,69.0,69.0
2013-03-10 10:00:00,31.0,64.0,18.0,53.0,0.7,69.0,69.0
2013-03-10 11:00:00,34.0,72.0,18.0,50.0,0.9,69.0,72.0
2013-03-10 12:00:00,44.0,64.0,20.0,49.0,0.7,69.0,73.0
2013-03-10 13:00:00,27.0,55.0,18.0,48.0,0.6,69.0,69.0
2013-03-10 14:00:00,31.0,53.0,13.0,47.0,0.6,67.0,67.0
2013-03-10 15:00:00,25.0,68.0,12.0,47.0,0.6,66.0,68.0
2013-03-10 16:00:00,32.0,79.0,12.0,52.0,0.6,65.0,79.0
2013-03-10 17:00:00,41.0,90.0,16.0,55.0,0.6,65.0,90.0
2013-03-10 18:00:00,45.0,96.0,18.0,62.0,0.7,65.0,96.0
2013-03-10 19:00:00,61.0,104.0,19.0,68.0,0.8,65.0,103.0
2013-03-10 20:00:00,74.0,125.0,28.0,76.0,1.0,65.0,147.0
2013-03-10 21:00:00,79.0,136.0,35.0,82.0,1.1,65.0,163.0
2013-03-10 22:00:00,91.0,146.0,48.0,87.0,1.3,65.0,203.0
2013-03-10 23:00:00,101.0,155.0,43.0,89.0,1.3,65.0,237.0
2013-03-11 00:00:00,106.0,170.0,45.0,90.0,1.399,65.0,253.0
2013-03-11 01:00:00,113.0,170.0,41.0,89.0,1.6,65.0,277.0
2013-03-11 02:00:00,111.0,169.0,43.0,86.0,1.7,65.0,270.0
2013-03-11 03:00:00,122.0,169.0,42.0,82.0,1.7,65.0,302.0
2013-03-11 04:00:00,117.0,186.0,41.0,79.0,2.0,65.0,290.0
2013-03-11 05:00:00,107.0,182.0,20.0,77.0,2.5,65.0,257.0
2013-03-11 06:00:00,107.0,160.0,22.0,78.0,2.6,65.0,257.0
2013-03-11 07:00:00,106.0,172.0,29.0,76.0,3.0,65.0,253.0
2013-03-11 08:00:00,109.0,169.0,48.0,78.0,2.7,65.0,263.0
2013-03-11 09:00:00,115.0,192.0,72.0,79.0,2.7,65.0,283.0
2013-03-11 10:00:00,125.0,179.0,76.0,81.0,2.399,65.0,304.0
2013-03-11 11:00:00,146.0,193.0,76.0,85.0,2.5,65.0,320.0
2013-03-11 12:00:00,153.0,189.0,79.0,92.0,2.5,65.0,325.0
2013-03-11 13:00:00,157.0,208.0,84.0,103.0,2.6,65.0,328.0
2013-03-11 14:00:00,134.0,167.0,78.0,91.0,1.8,65.0,311.0
2013-03-11 15:00:00,109.0,135.0,89.0,72.0,1.399,64.0,263.0
2013-03-11 16:00:00,140.0,184.0,106.0,83.0,1.8,60.0,315.0
2013-03-11 17:00:00,147.0,205.0,115.0,93.0,2.0,54.0,321.0
2013-03-11 18:00:00,168.0,244.0,148.0,104.0,2.7,48.0,337.0
2013-03-11 19:00:00,176.0,265.0,156.0,110.0,2.899,33.0,343.0
2013-03-11 20:00:00,202.0,273.0,158.0,112.0,3.1,30.0,363.0
2013-03-11 21:00:00,201.0,279.0,144.0,112.0,2.899,30.0,362.0
2013-03-11 22:00:00,205.0,262.0,115.0,107.0,2.6,30.0,365.0
2013-03-11 23:00:00,183.0,228.0,90.0,99.0,2.2,30.0,348.0
2013-03-12 00:00:00,96.0,124.0,51.0,84.0,1.399,30.0,220.0
2013-03-12 01:00:00,101.0,130.0,51.0,84.0,1.6,30.0,237.0
2013-03-12 02:00:00,119.0,161.0,51.0,82.0,1.8,30.0,297.0
2013-03-12 03:00:00,117.0,148.0,58.0,78.0,2.399,30.0,290.0
2013-03-12 04:00:00,135.0,232.0,46.0,78.0,2.399,30.0,312.0
2013-03-12 05:00:00,179.0,233.0,19.0,76.0,3.2,30.0,345.0
2013-03-12 06:00:00,155.0,169.0,12.0,74.0,2.799,30.0,327.0
2013-03-12 07:00:00,154.0,170.0,14.0,68.0,3.1,30.0,326.0
2013-03-12 08:00:00,125.0,171.0,10.0,72.0,2.0,30.0,304.0
2013-03-12 09:00:00,91.0,106.0,10.0,70.0,2.2,30.0,203.0
2013-03-12 10:00:00,106.0,116.0,8.0,70.0,2.1,30.0,253.0
2013-03-12 11:00:00,107.0,116.0,8.0,70.0,1.7,30.0,257.0
2013-03-12 12:00:00,158.0,158.0,20.0,71.0,1.7,30.0,329.0
2013-03-12 13:00:00,156.0,113.0,20.0,71.0,1.7,30.0,328.0
2013-03-12 14:00:00,152.0,119.0,17.0,69.0,1.7,30.0,325.0
2013-03-12 15:00:00,150.0,105.0,22.0,69.0,1.6,26.0,323.0
2013-03-12 16:00:00,137.0,104.0,25.0,67.0,1.6,13.0,313.0
2013-03-12 17:00:00,116.0,119.0,30.0,67.0,1.7,3.0,287.0
2013-03-12 18:00:00,133.0,138.0,29.0,126.0,1.8,2.0,310.0
2013-03-12 19:00:00,134.0,159.0,26.0,126.0,2.2,2.0,311.0
2013-03-12 20:00:00,149.0,171.0,17.0,126.0,2.7,2.0,322.0
2013-03-12 21:00:00,158.0,171.0,15.0,127.0,2.799,2.0,329.0
2013-03-12 22:00:00,161.0,171.0,13.0,118.0,2.799,2.0,332.0
2013-03-12 23:00:00,136.0,159.0,14.0,120.0,3.5,2.0,312.0
2013-03-13 00:00:00,91.0,159.0,21.0,117.0,1.899,2.0,203.0
2013-03-13 01:00:00,27.0,27.0,24.0,82.0,0.9,10.0,45.0
2013-03-13 02:00:00,3.0,6.0,19.0,74.0,0.7,18.0,35.0
2013-03-13 03:00:00,3.0,6.0,18.0,62.0,0.6,28.0,30.0
2013-03-13 04:00:00,3.0,10.0,17.0,51.0,0.5,31.0,31.0
2013-03-13 05:00:00,3.0,9.0,15.0,60.0,0.5,31.0,31.0
2013-03-13 06:00:00,3.0,10.0,14.0,54.0,0.5,31.0,31.0
2013-03-13 07:00:00,19.0,32.0,14.0,80.0,0.7,31.0,35.0
2013-03-13 08:00:00,24.0,36.0,24.0,83.0,0.7,31.0,40.0
2013-03-13 09:00:00,22.0,24.0,23.0,58.0,0.6,31.0,37.0
2013-03-13 10:00:00,13.0,20.0,25.0,59.0,0.6,37.0,37.0
2013-03-13 11:00:00,7.0,15.0,28.0,48.0,0.5,52.0,52.0
2013-03-13 12:00:00,3.0,9.0,29.0,42.0,0.4,60.0,60.0
2013-03-13 13:00:00,3.0,6.0,11.0,40.0,0.4,66.0,66.0
2013-03-13 14:00:00,29.0,7.0,13.0,41.0,0.4,68.0,68.0
2013-03-13 15:00:00,3.0,10.0,12.0,48.0,0.4,68.0,68.0
2013-03-13 16:00:00,3.0,11.0,11.0,51.0,0.4,68.0,68.0
2013-03-13 17:00:00,6.0,22.0,11.0,57.0,0.4,68.0,68.0
2013-03-13 18:00:00,31.0,45.0,14.0,83.0,0.6,68.0,68.0
2013-03-13 19:00:00,41.0,64.0,19.0,98.0,0.7,68.0,68.0
2013-03-13 20:00:00,44.0,54.0,20.0,100.0,0.7,68.0,73.0
2013-03-13 21:00:00,45.0,49.0,22.0,104.0,0.8,68.0,75.0
2013-03-13 22:00:00,46.0,55.0,19.0,101.0,0.8,68.0,77.0
2013-03-13 23:00:00,49.0,55.0,22.0,93.0,0.8,68.0,82.0
2013-03-14 00:00:00,86.0,107.0,22.0,96.0,1.1,68.0,187.0
2013-03-14 01:00:00,80.0,94.0,15.0,85.0,1.3,68.0,167.0
2013-03-14 02:00:00,74.0,75.0,12.0,71.0,1.3,68.0,147.0
2013-03-14 03:00:00,50.0,63.0,15.0,63.0,1.2,68.0,83.0
2013-03-14 04:00:00,50.0,62.0,15.0,63.0,1.1,68.0,83.0
2013-03-14 05:00:00,70.0,76.0,13.0,75.0,1.2,68.0,133.0
2013-03-14 06:00:00,90.0,108.0,11.0,86.0,1.899,68.0,200.0
2013-03-14 07:00:00,84.0,100.0,14.0,86.0,1.899,68.0,180.0
2013-03-14 08:00:00,84.0,100.0,22.0,85.0,1.8,68.0,180.0
2013-03-14 09:00:00,91.0,110.0,36.0,84.0,1.7,68.0,203.0
2013-03-14 10:00:00,108.0,134.0,64.0,87.0,1.8,68.0,260.0
2013-03-14 11:00:00,111.0,123.0,79.0,85.0,1.6,68.0,270.0
2013-03-14 12:00:00,128.0,134.0,78.0,100.0,1.7,68.0,306.0
2013-03-14 13:00:00,131.0,133.0,75.0,101.0,1.5,68.0,308.0
2013-03-14 14:00:00,91.0,110.0,108.0,78.0,1.1,68.0,203.0
2013-03-14 15:00:00,82.0,108.0,116.0,78.0,1.1,68.0,173.0
2013-03-14 16:00:00,107.0,116.0,107.0,86.0,1.1,62.0,257.0
2013-03-14 17:00:00,123.0,130.0,112.0,98.0,1.2,45.0,302.0
2013-03-14 18:00:00,129.0,149.0,100.0,105.0,1.3,45.0,307.0
2013-03-14 19:00:00,139.0,154.0,87.0,110.0,1.3,45.0,315.0
2013-03-14 20:00:00,126.0,139.0,82.0,123.0,1.399,45.0,305.0
2013-03-14 21:00:00,138.0,165.0,72.0,123.0,1.5,45.0,314.0
2013-03-14 22:00:00,162.0,191.0,64.0,122.0,1.7,45.0,332.0
2013-03-14 23:00:00,171.0,210.0,51.0,128.0,2.1,45.0,339.0
2013-03-15 00:00:00,181.0,238.0,47.0,136.0,2.5,45.0,347.0
2013-03-15 01:00:00,185.0,222.0,33.0,132.0,2.6,45.0,350.0
2013-03-15 02:00:00,187.0,202.0,51.0,134.0,2.6,45.0,352.0
